Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
2271,283,"192.168.1.10",439124537724481,8134846716469
2270,283,"192.168.1.4",264224254342026,8134846718481
2271,283,"192.168.1.4",264224254355971,8134846720736
2272,284,"192.168.1.10",439124537831148,8134846824062
2272,284,"192.168.1.4",264224254458286,8134846826616
2273,284,"192.168.1.10",439124537852333,8134846828727
2273,284,"192.168.1.4",264224254479638,8134846831041
2274,284,"192.168.1.10",439124537866481,8134846833200
2274,284,"192.168.1.4",264224254493878,8134846835339
2275,284,"192.168.1.10",439124537880148,8134846837507
2275,284,"192.168.1.4",264224254507730,8134846839952
2276,284,"192.168.1.10",439124537893537,8134846881643
2277,284,"192.168.1.10",439124537906833,8134846883981
2276,284,"192.168.1.4",264224254522156,8134846886221
2278,284,"192.168.1.10",439124537920204,8134846888541
2277,284,"192.168.1.4",264224254536230,8134846933555
2279,284,"192.168.1.10",439124537933315,8134846938466
2278,284,"192.168.1.4",264224254549971,8134846940559
2279,284,"192.168.1.4",264224254564471,8134846942910
2280,285,"192.168.1.10",439124538038759,8134846986640
2280,285,"192.168.1.4",264224254668212,8134846989068
2281,285,"192.168.1.10",439124538059981,8134846991213
2282,285,"192.168.1.10",439124538073444,8134846993785
2281,285,"192.168.1.4",264224254689397,8134847038231
2283,285,"192.168.1.10",439124538086907,8134847040471
2282,285,"192.168.1.4",264224254703434,8134847042632
2284,285,"192.168.1.10",439124538100333,8134847045072
2283,285,"192.168.1.4",264224254717100,8134847091336
2285,285,"192.168.1.10",439124538113555,8134847093800
2284,285,"192.168.1.4",264224254731045,8134847095879
2286,285,"192.168.1.10",439124538126889,8134847098286
2285,285,"192.168.1.4",264224254744952,8134847143289
2287,285,"192.168.1.10",439124538140018,8134847145677
2286,285,"192.168.1.4",264224254758823,8134847147790
2287,285,"192.168.1.4",264224254772489,8134847150078
2288,286,"192.168.1.10",439124538246870,8134847196022
2288,286,"192.168.1.4",264224254875156,8134847198382
2289,286,"192.168.1.10",439124538267870,8134847200403
2289,286,"192.168.1.4",264224254896600,8134847202753
2290,286,"192.168.1.10",439124538281426,8134847248408
2290,286,"192.168.1.4",264224254910712,8134847250639
2291,286,"192.168.1.10",439124538294907,8134847255334
2292,286,"192.168.1.10",439124538308889,8134847259328
2291,286,"192.168.1.4",264224254924693,8134847304232
2293,286,"192.168.1.10",439124538322259,8134847306790
2292,286,"192.168.1.4",264224254938563,8134847308768
2294,286,"192.168.1.10",439124538335574,8134847311081
2293,286,"192.168.1.4",264224254952323,8134847353724
2295,286,"192.168.1.10",439124538348815,8134847355997
2294,286,"192.168.1.4",264224254967026,8134847358352
2295,286,"192.168.1.4",264224254980934,8134847360658
2296,287,"192.168.1.10",439124538455278,8134847406450
2296,287,"192.168.1.4",264224255083675,8134847408828
2297,287,"192.168.1.10",439124538476593,8134847410857
2297,287,"192.168.1.4",264224255104804,8134847413057
2298,287,"192.168.1.10",439124538490370,8134847458940
2298,287,"192.168.1.4",264224255118915,8134847461239
2299,287,"192.168.1.10",439124538503852,8134847463336
2299,287,"192.168.1.4",264224255132582,8134847465590
2300,287,"192.168.1.10",439124538517444,8134847512178
2301,287,"192.168.1.10",439124538530889,8134847514475
2300,287,"192.168.1.4",264224255146582,8134847516615
2302,287,"192.168.1.10",439124538544185,8134847518925
2301,287,"192.168.1.4",264224255161230,8134847564493
2303,287,"192.168.1.10",439124538557407,8134847566965
2302,287,"192.168.1.4",264224255175156,8134847573051
2303,287,"192.168.1.4",264224255188952,8134847575496
2304,288,"192.168.1.10",439124538663981,8134847617406
2304,288,"192.168.1.4",264224255291989,8134847619864
2305,288,"192.168.1.10",439124538684685,8134847621969
2305,288,"192.168.1.4",264224255313193,8134847624444
2306,288,"192.168.1.10",439124538698518,8134847669341
2306,288,"192.168.1.4",264224255327249,8134847671703
2307,288,"192.168.1.10",439124538711944,8134847673776
2308,288,"192.168.1.10",439124538725222,8134847676109
2307,288,"192.168.1.4",264224255340915,8134847722470
2309,288,"192.168.1.10",439124538738574,8134847724784
2308,288,"192.168.1.4",264224255354693,8134847726945
2310,288,"192.168.1.10",439124538751852,8134847729171
2309,288,"192.168.1.4",264224255369230,8134847777356
2311,288,"192.168.1.10",439124538764926,8134847783216
2311,288,"192.168.1.4",264224255396989,8134847786102
2312,289,"192.168.1.10",439124538872648,8134847790039
2312,289,"192.168.1.4",264224255500378,8134847827225
2313,289,"192.168.1.10",439124538894167,8134847829540
2313,289,"192.168.1.4",264224255521619,8134847831693
2314,289,"192.168.1.10",439124538908148,8134847834008
2314,289,"192.168.1.4",264224255535767,8134847879721
2315,289,"192.168.1.10",439124538921444,8134847882177
2315,289,"192.168.1.4",264224255549452,8134847886610
2316,289,"192.168.1.10",439124538934796,8134847888855
2316,289,"192.168.1.4",264224255563341,8134847933186
2317,289,"192.168.1.10",439124538948759,8134847935971
2317,289,"192.168.1.4",264224255577175,8134847938075
2318,289,"192.168.1.10",439124538962111,8134847940347
2319,289,"192.168.1.10",439124538975500,8134847984845
2318,289,"192.168.1.4",264224255590971,8134847987317
2319,289,"192.168.1.4",264224255604897,8134847989465
2320,290,"192.168.1.10",439124539080426,8134847991758
2320,290,"192.168.1.4",264224255709823,8134848039316
2321,290,"192.168.1.10",439124539101278,8134848041911
2322,290,"192.168.1.10",439124539114778,8134848044005
2321,290,"192.168.1.4",264224255731119,8134848046499
2323,290,"192.168.1.10",439124539128167,8134848091096
2322,290,"192.168.1.4",264224255745082,8134848093335
2324,290,"192.168.1.10",439124539141574,8134848095708
2323,290,"192.168.1.4",264224255759712,8134848097964
2325,290,"192.168.1.10",439124539154981,8134848143918
2324,290,"192.168.1.4",264224255773712,8134848146491
2326,290,"192.168.1.10",439124539168259,8134848148536
2325,290,"192.168.1.4",264224255787638,8134848150907
2327,290,"192.168.1.10",439124539181444,8134848195827
2326,290,"192.168.1.4",264224255802156,8134848198157
2327,290,"192.168.1.4",264224255816212,8134848200345
2328,291,"192.168.1.10",439124539288389,8134848205264
2328,291,"192.168.1.4",264224255917082,8134848249065
2329,291,"192.168.1.10",439124539309648,8134848251492
2329,291,"192.168.1.4",264224255938008,8134848253479
2330,291,"192.168.1.10",439124539323185,8134848255761
2330,291,"192.168.1.4",264224255951897,8134848396619
2331,291,"192.168.1.10",439124539336555,8134848400804
2332,291,"192.168.1.10",439124539349667,8134848403024
2331,291,"192.168.1.4",264224255965600,8134848405668
2333,291,"192.168.1.10",439124539363055,8134848408063
2332,291,"192.168.1.4",264224255979230,8134848410256
2334,291,"192.168.1.10",439124539376426,8134848412447
2335,291,"192.168.1.10",439124539389815,8134848414712
2333,291,"192.168.1.4",264224255992971,8134848417043
2334,291,"192.168.1.4",264224256026452,8134848419203
2335,291,"192.168.1.4",264224256043675,8134848421327
2336,292,"192.168.1.4",264224256063360,8134848425522
2337,292,"192.168.1.4",264224256077730,8134848447573
2338,292,"192.168.1.4",264224256092823,8134848450047
2339,292,"192.168.1.4",264224256106934,8134848452588
2336,292,"192.168.1.10",439124539496796,8134848538149
2340,292,"192.168.1.4",264224256120749,8134848541745
2337,292,"192.168.1.10",439124539517796,8134848543937
2341,292,"192.168.1.4",264224256134582,8134848546608
2338,292,"192.168.1.10",439124539531444,8134848554519
2342,292,"192.168.1.4",264224256148360,8134848556939
2339,292,"192.168.1.10",439124539544889,8134848559038
2340,292,"192.168.1.10",439124539558074,8134848561290
2341,292,"192.168.1.10",439124539571444,8134848563728
2342,292,"192.168.1.10",439124539585463,8134848648669
2343,292,"192.168.1.10",439124539598722,8134848652025
2344,293,"192.168.1.10",439124539705167,8134848654149
2344,293,"192.168.1.4",264224256334730,8134848657030
2345,293,"192.168.1.10",439124539726518,8134848659464
2346,293,"192.168.1.10",439124539740093,8134848661657
2345,293,"192.168.1.4",264224256356156,8134848663854
2347,293,"192.168.1.10",439124539753741,8134848666307
2346,293,"192.168.1.4",264224256370397,8134848750959
2348,293,"192.168.1.10",439124539766981,8134848754380
2347,293,"192.168.1.4",264224256384249,8134848756583
2349,293,"192.168.1.10",439124539780185,8134848759448
2348,293,"192.168.1.4",264224256398230,8134848761807
2350,293,"192.168.1.10",439124539793593,8134848764163
2349,293,"192.168.1.4",264224256412175,8134848766337
2351,293,"192.168.1.10",439124539806741,8134848768725
2350,293,"192.168.1.4",264224256426082,8134848861973
2351,293,"192.168.1.4",264224256440600,8134848865269
2352,294,"192.168.1.10",439124539914148,8134848867498
2352,294,"192.168.1.4",264224256541971,8134848870039
2353,294,"192.168.1.10",439124539935167,8134848876519
2353,294,"192.168.1.4",264224256563212,8134848878829
2354,294,"192.168.1.10",439124539948852,8134848880903
2355,294,"192.168.1.10",439124539962167,8134848883281
2354,294,"192.168.1.4",264224256577693,8134848957885
2356,294,"192.168.1.10",439124539975481,8134848961165
2355,294,"192.168.1.4",264224256591712,8134848963508
2357,294,"192.168.1.10",439124539988944,8134848966389
2356,294,"192.168.1.4",264224256605638,8134848968758
2357,294,"192.168.1.4",264224256619471,8134848971009
2358,294,"192.168.1.4",264224256633415,8134848973195
2359,294,"192.168.1.4",264224256647175,8134848975626
2358,294,"192.168.1.10",439124540028463,8134849020813
2359,294,"192.168.1.10",439124540048259,8134849023284
2360,295,"192.168.1.10",439124540062130,8134849025487
2361,295,"192.168.1.10",439124540076315,8134849027869
2362,295,"192.168.1.10",439124540089426,8134849072186
2363,295,"192.168.1.10",439124540102648,8134849074664
2364,295,"192.168.1.10",439124540115815,8134849076840
2365,295,"192.168.1.10",439124540129148,8134849079129
2360,295,"192.168.1.4",264224256751230,8134849124632
2366,295,"192.168.1.10",439124540142407,8134849127104
2367,295,"192.168.1.10",439124540156444,8134849129335
2361,295,"192.168.1.4",264224256772526,8134849131695
2362,295,"192.168.1.4",264224256786656,8134849178100
2363,295,"192.168.1.4",264224256800545,8134849180629
2364,295,"192.168.1.4",264224256814397,8134849182807
2365,295,"192.168.1.4",264224256828249,8134849185105
2366,295,"192.168.1.4",264224256842026,8134849229495
2367,295,"192.168.1.4",264224256856323,8134849231828
2368,296,"192.168.1.10",439124540333815,8134849233938
2368,296,"192.168.1.4",264224256958582,8134849236350
2369,296,"192.168.1.10",439124540356315,8134849287802
2369,296,"192.168.1.4",264224256979952,8134849290166
2370,296,"192.168.1.10",439124540369870,8134849292343
2370,296,"192.168.1.4",264224256994193,8134849294773
2371,296,"192.168.1.10",439124540383222,8134849341010
2371,296,"192.168.1.4",264224257008267,8134849345408
2372,296,"192.168.1.10",439124540396500,8134849348359
2372,296,"192.168.1.4",264224257022286,8134849350798
2373,296,"192.168.1.10",439124540409667,8134849388107
2373,296,"192.168.1.4",264224257036267,8134849390504
2374,296,"192.168.1.10",439124540422722,8134849392753
2374,296,"192.168.1.4",264224257050212,8134849395197
2375,296,"192.168.1.10",439124540436130,8134849439836
2375,296,"192.168.1.4",264224257063971,8134849442291
2376,297,"192.168.1.10",439124540540667,8134849444462
2376,297,"192.168.1.4",264224257167063,8134849446731
2377,297,"192.168.1.10",439124540562574,8134849492663
2377,297,"192.168.1.4",264224257188212,8134849495121
2378,297,"192.168.1.10",439124540576074,8134849497333
2378,297,"192.168.1.4",264224257202286,8134849499771
2379,297,"192.168.1.10",439124540589518,8134849545273
2379,297,"192.168.1.4",264224257216156,8134849547701
2380,297,"192.168.1.10",439124540602704,8134849549889
2380,297,"192.168.1.4",264224257230119,8134849552129
2381,297,"192.168.1.10",439124540615778,8134849598074
2382,297,"192.168.1.10",439124540628852,8134849600484
2381,297,"192.168.1.4",264224257244415,8134849602613
2383,297,"192.168.1.10",439124540642000,8134849604922
2382,297,"192.168.1.4",264224257258471,8134849649837
2383,297,"192.168.1.4",264224257272397,8134849652220
2384,298,"192.168.1.10",439124540748778,8134849654417
2384,298,"192.168.1.4",264224257375138,8134849656756
2385,298,"192.168.1.10",439124540770278,8134849702174
2385,298,"192.168.1.4",264224257395897,8134849704643
2386,298,"192.168.1.10",439124540783833,8134849706823
2386,298,"192.168.1.4",264224257409971,8134849709323
2387,298,"192.168.1.10",439124540797055,8134849754590
2387,298,"192.168.1.4",264224257423952,8134849756922
2388,298,"192.168.1.10",439124540810426,8134849759140
2388,298,"192.168.1.4",264224257437860,8134849761478
2389,298,"192.168.1.10",439124540823704,8134849808007
2389,298,"192.168.1.4",264224257451526,8134849814245
2390,298,"192.168.1.10",439124540836852,8134849819381
2390,298,"192.168.1.4",264224257465397,8134849825125
2391,298,"192.168.1.10",439124540850148,8134849862875
2391,298,"192.168.1.4",264224257479045,8134849865325
2392,299,"192.168.1.10",439124540957778,8134849867588
2392,299,"192.168.1.4",264224257583100,8134849869955
2393,299,"192.168.1.10",439124540979759,8134849912419
2393,299,"192.168.1.4",264224257604156,8134849914844
2394,299,"192.168.1.10",439124540992944,8134849917041
2394,299,"192.168.1.4",264224257618212,8134849919296
2395,299,"192.168.1.10",439124541006296,8134849964848
2395,299,"192.168.1.4",264224257632526,8134849967356
2396,299,"192.168.1.10",439124541019426,8134849969598
2396,299,"192.168.1.4",264224257646360,8134849971919
2397,299,"192.168.1.10",439124541032555,8134850017987
2397,299,"192.168.1.4",264224257660138,8134850020399
2398,299,"192.168.1.10",439124541045833,8134850022647
2398,299,"192.168.1.4",264224257674045,8134850025059
2399,299,"192.168.1.10",439124541058926,8134850069973
2399,299,"192.168.1.4",264224257688026,8134850072344
2400,300,"192.168.1.10",439124541165315,8134850074455
2400,300,"192.168.1.4",264224257792545,8134850076875
2401,300,"192.168.1.10",439124541186759,8134850122899
2401,300,"192.168.1.4",264224257814712,8134850127423
2402,300,"192.168.1.10",439124541200593,8134850129703
2402,300,"192.168.1.4",264224257828952,8134850132103
2403,300,"192.168.1.10",439124541214222,8134850175231
2403,300,"192.168.1.4",264224257842638,8134850177578
2404,300,"192.168.1.10",439124541227815,8134850179784
2404,300,"192.168.1.4",264224257856341,8134850182104
2405,300,"192.168.1.10",439124541241296,8134850228520
2406,300,"192.168.1.10",439124541254537,8134850230927
2405,300,"192.168.1.4",264224257870212,8134850233145
2407,300,"192.168.1.10",439124541267704,8134850235472
2406,300,"192.168.1.4",264224257883952,8134850280096
2407,300,"192.168.1.4",264224257897730,8134850282536
2408,301,"192.168.1.10",439124541373148,8134850284696
2408,301,"192.168.1.4",264224257999934,8134850287024
2409,301,"192.168.1.10",439124541394741,8134850337710
2409,301,"192.168.1.4",264224258021304,8134850341835
2410,301,"192.168.1.10",439124541408204,8134850346132
2410,301,"192.168.1.4",264224258035526,8134850350615
2411,301,"192.168.1.10",439124541421518,8134850385340
2411,301,"192.168.1.4",264224258049267,8134850387661
2412,301,"192.168.1.10",439124541434852,8134850389711
2412,301,"192.168.1.4",264224258063175,8134850391970
2413,301,"192.168.1.10",439124541448018,8134850438705
2414,301,"192.168.1.10",439124541461111,8134850443327
2413,301,"192.168.1.4",264224258077045,8134850445485
2415,301,"192.168.1.10",439124541474352,8134850447890
2414,301,"192.168.1.4",264224258090878,8134850490251
2415,301,"192.168.1.4",264224258104675,8134850492767
2416,302,"192.168.1.10",439124541581852,8134850494880
2416,302,"192.168.1.4",264224258208175,8134850497112
2417,302,"192.168.1.10",439124541603907,8134850542907
2417,302,"192.168.1.4",264224258229415,8134850545309
2418,302,"192.168.1.10",439124541617778,8134850548410
2418,302,"192.168.1.4",264224258243249,8134850551661
2419,302,"192.168.1.10",439124541631074,8134850596184
2419,302,"192.168.1.4",264224258256989,8134850598731
2420,302,"192.168.1.10",439124541644204,8134850600974
2420,302,"192.168.1.4",264224258270841,8134850603309
2421,302,"192.168.1.10",439124541657444,8134850648827
2421,302,"192.168.1.4",264224258284712,8134850651211
2422,302,"192.168.1.10",439124541670630,8134850653265
2422,302,"192.168.1.4",264224258298471,8134850655666
2423,302,"192.168.1.10",439124541683685,8134850700634
2423,302,"192.168.1.4",264224258312119,8134850703176
2424,303,"192.168.1.10",439124541790055,8134850705385
2424,303,"192.168.1.4",264224258416675,8134850707724
2425,303,"192.168.1.10",439124541812148,8134850753615
2425,303,"192.168.1.4",264224258437841,8134850756113
2426,303,"192.168.1.10",439124541825833,8134850760848
2426,303,"192.168.1.4",264224258452638,8134850763138
2427,303,"192.168.1.10",439124541839074,8134850806243
2427,303,"192.168.1.4",264224258466600,8134850808812
2428,303,"192.168.1.10",439124541852185,8134850810997
2428,303,"192.168.1.4",264224258480526,8134850813328
2429,303,"192.168.1.10",439124541865463,8134850863971
2430,303,"192.168.1.10",439124541878815,8134850867599
2429,303,"192.168.1.4",264224258494563,8134850871357
2431,303,"192.168.1.10",439124541892074,8134850877222
2430,303,"192.168.1.4",264224258508508,8134850910858
2431,303,"192.168.1.4",264224258522471,8134850913217
2432,304,"192.168.1.10",439124541999630,8134850915311
2432,304,"192.168.1.4",264224258625212,8134850917720
2433,304,"192.168.1.10",439124542021130,8134850963354
2433,304,"192.168.1.4",264224258646415,8134850965699
2434,304,"192.168.1.10",439124542034778,8134850967870
2434,304,"192.168.1.4",264224258660397,8134850970205
2435,304,"192.168.1.10",439124542047889,8134851015670
2435,304,"192.168.1.4",264224258674045,8134851018114
2436,304,"192.168.1.10",439124542061167,8134851020320
2436,304,"192.168.1.4",264224258687841,8134851022713
2437,304,"192.168.1.10",439124542074481,8134851069187
2437,304,"192.168.1.4",264224258701786,8134851071574
2438,304,"192.168.1.10",439124542087833,8134851076003
2438,304,"192.168.1.4",264224258715656,8134851078458
2439,304,"192.168.1.10",439124542101204,8134851120666
2439,304,"192.168.1.4",264224258730100,8134851123186
2440,305,"192.168.1.10",439124542206648,8134851125252
2440,305,"192.168.1.4",264224258834397,8134851127625
2441,305,"192.168.1.10",439124542228241,8134851173502
2441,305,"192.168.1.4",264224258855786,8134851175995
2442,305,"192.168.1.10",439124542242259,8134851178242
2442,305,"192.168.1.4",264224258869730,8134851180689
2443,305,"192.168.1.10",439124542255593,8134851226178
2443,305,"192.168.1.4",264224258883526,8134851228580
2444,305,"192.168.1.10",439124542269000,8134851230621
2444,305,"192.168.1.4",264224258897508,8134851232843
2445,305,"192.168.1.10",439124542282444,8134851279354
2446,305,"192.168.1.10",439124542295518,8134851281604
2445,305,"192.168.1.4",264224258911360,8134851283794
2447,305,"192.168.1.10",439124542308852,8134851286139
2447,305,"192.168.1.4",264224258939100,8134851331139
2448,306,"192.168.1.10",439124542414926,8134851333554
2448,306,"192.168.1.4",264224259041230,8134851335761
2449,306,"192.168.1.10",439124542436278,8134851338145
2449,306,"192.168.1.4",264224259062267,8134851387226
2450,306,"192.168.1.10",439124542449944,8134851389824
2450,306,"192.168.1.4",264224259076656,8134851392022
2451,306,"192.168.1.10",439124542463333,8134851396224
2451,306,"192.168.1.4",264224259090971,8134851436815
2452,306,"192.168.1.10",439124542476667,8134851439202
2452,306,"192.168.1.4",264224259104841,8134851441371
2453,306,"192.168.1.10",439124542490018,8134851443565
2454,306,"192.168.1.10",439124542503278,8134851490286
2453,306,"192.168.1.4",264224259118656,8134851492698
2455,306,"192.168.1.10",439124542516463,8134851494742
2454,306,"192.168.1.4",264224259133156,8134851497157
2455,306,"192.168.1.4",264224259147008,8134851541483
2456,307,"192.168.1.10",439124542623148,8134851543959
2456,307,"192.168.1.4",264224259249767,8134851546185
2457,307,"192.168.1.10",439124542644685,8134851548633
2457,307,"192.168.1.4",264224259271175,8134851594189
2458,307,"192.168.1.10",439124542658130,8134851596683
2458,307,"192.168.1.4",264224259285286,8134851598780
2459,307,"192.168.1.10",439124542671296,8134851601110
2459,307,"192.168.1.4",264224259299082,8134851646805
2460,307,"192.168.1.10",439124542684630,8134851649291
2460,307,"192.168.1.4",264224259313119,8134851651622
2461,307,"192.168.1.10",439124542697870,8134851653995
2462,307,"192.168.1.10",439124542710926,8134851700135
2461,307,"192.168.1.4",264224259327026,8134851702583
2463,307,"192.168.1.10",439124542724018,8134851704886
2462,307,"192.168.1.4",264224259340823,8134851709253
2463,307,"192.168.1.4",264224259354823,8134851751827
2464,308,"192.168.1.10",439124542831685,8134851754314
2464,308,"192.168.1.4",264224259457730,8134851756573
2465,308,"192.168.1.10",439124542852833,8134851758971
2465,308,"192.168.1.4",264224259478638,8134851804212
2466,308,"192.168.1.10",439124542866537,8134851806589
2466,308,"192.168.1.4",264224259492526,8134851808762
2467,308,"192.168.1.10",439124542880648,8134851811325
2467,308,"192.168.1.4",264224259506286,8134851859117
2468,308,"192.168.1.10",439124542894074,8134851865452
2468,308,"192.168.1.4",264224259520360,8134851869850
2469,308,"192.168.1.10",439124542907426,8134851872550
2469,308,"192.168.1.4",264224259534786,8134851910578
2470,308,"192.168.1.10",439124542920630,8134851912929
2470,308,"192.168.1.4",264224259548804,8134851915194
2471,308,"192.168.1.10",439124542933759,8134851917657
2471,308,"192.168.1.4",264224259562619,8134851962264
2472,309,"192.168.1.10",439124543040889,8134851964774
2472,309,"192.168.1.4",264224259666286,8134851966950
2473,309,"192.168.1.10",439124543062593,8134851969250
2473,309,"192.168.1.4",264224259687471,8134852015410
2474,309,"192.168.1.10",439124543076389,8134852017917
2474,309,"192.168.1.4",264224259701563,8134852020144
2475,309,"192.168.1.10",439124543090000,8134852025135
2475,309,"192.168.1.4",264224259715323,8134852068064
2476,309,"192.168.1.10",439124543103389,8134852070538
2476,309,"192.168.1.4",264224259729897,8134852072604
2477,309,"192.168.1.10",439124543116593,8134852074855
2477,309,"192.168.1.4",264224259743897,8134852120916
2478,309,"192.168.1.10",439124543129796,8134852123313
2478,309,"192.168.1.4",264224259757656,8134852125459
2479,309,"192.168.1.10",439124543143241,8134852127817
2479,309,"192.168.1.4",264224259771600,8134852172418
2480,310,"192.168.1.10",439124543248167,8134852174839
2480,310,"192.168.1.4",264224259875786,8134852177075
2481,310,"192.168.1.10",439124543269518,8134852179442
2481,310,"192.168.1.4",264224259897008,8134852225001
2482,310,"192.168.1.10",439124543283074,8134852227389
2482,310,"192.168.1.4",264224259910971,8134852229704
2483,310,"192.168.1.10",439124543296630,8134852232165
2483,310,"192.168.1.4",264224259924675,8134852277490
2484,310,"192.168.1.10",439124543309944,8134852279933
2485,310,"192.168.1.10",439124543323278,8134852282468
2484,310,"192.168.1.4",264224259939249,8134852284718
2486,310,"192.168.1.10",439124543336407,8134852330693
2485,310,"192.168.1.4",264224259953156,8134852333102
2487,310,"192.168.1.10",439124543349704,8134852335602
2486,310,"192.168.1.4",264224259966934,8134852337990
2487,310,"192.168.1.4",264224259980675,8134852387073
2488,311,"192.168.1.10",439124543456574,8134852394110
2488,311,"192.168.1.4",264224260083656,8134852398363
2489,311,"192.168.1.10",439124543478537,8134852401851
2489,311,"192.168.1.4",264224260106341,8134852434946
2490,311,"192.168.1.10",439124543492389,8134852437485
2490,311,"192.168.1.4",264224260120749,8134852439596
2491,311,"192.168.1.10",439124543505833,8134852442011
2491,311,"192.168.1.4",264224260134841,8134852487441
2492,311,"192.168.1.10",439124543519907,8134852489846
2493,311,"192.168.1.10",439124543533000,8134852492101
2492,311,"192.168.1.4",264224260148656,8134852494484
2494,311,"192.168.1.10",439124543546093,8134852540989
2493,311,"192.168.1.4",264224260162508,8134852543401
2495,311,"192.168.1.10",439124543559389,8134852545602
2494,311,"192.168.1.4",264224260176471,8134852548476
2495,311,"192.168.1.4",264224260190360,8134852597662
2496,312,"192.168.1.10",439124543664648,8134852599959
2496,312,"192.168.1.4",264224260290897,8134852602066
2497,312,"192.168.1.10",439124543686000,8134852604557
2497,312,"192.168.1.4",264224260312138,8134852645586
2498,312,"192.168.1.10",439124543699259,8134852647926
2498,312,"192.168.1.4",264224260326175,8134852650136
2499,312,"192.168.1.10",439124543712259,8134852652552
2499,312,"192.168.1.4",264224260340600,8134852697950
2500,312,"192.168.1.10",439124543725481,8134852700425
2501,312,"192.168.1.10",439124543738648,8134852702560
2500,312,"192.168.1.4",264224260354638,8134852704948
2502,312,"192.168.1.10",439124543751815,8134852751112
2501,312,"192.168.1.4",264224260369323,8134852753520
2503,312,"192.168.1.10",439124543765055,8134852755780
2502,312,"192.168.1.4",264224260383341,8134852758200
2503,312,"192.168.1.4",264224260397230,8134852802673
2504,313,"192.168.1.10",439124543872833,8134852805103
2504,313,"192.168.1.4",264224260499712,8134852807270
2505,313,"192.168.1.10",439124543894704,8134852809571
2505,313,"192.168.1.4",264224260521100,8134852855121
2506,313,"192.168.1.10",439124543908259,8134852857553
2506,313,"192.168.1.4",264224260535138,8134852859826
2507,313,"192.168.1.10",439124543921537,8134852862160
2507,313,"192.168.1.4",264224260548897,8134852909087
2508,313,"192.168.1.10",439124543934796,8134852913331
2508,313,"192.168.1.4",264224260562619,8134852916294
2509,313,"192.168.1.10",439124543948093,8134852919566
2509,313,"192.168.1.4",264224260576508,8134852961038
2510,313,"192.168.1.10",439124543961204,8134852963436
2511,313,"192.168.1.10",439124543974315,8134852965574
2511,313,"192.168.1.4",264224260604341,8134852968039
2512,314,"192.168.1.10",439124544085944,8134853012927
2512,314,"192.168.1.4",264224260707600,8134853019162
2513,314,"192.168.1.10",439124544107815,8134853021465
2513,314,"192.168.1.4",264224260728693,8134853023855
2514,314,"192.168.1.10",439124544121352,8134853065572
2514,314,"192.168.1.4",264224260743656,8134853068123
2515,314,"192.168.1.10",439124544134463,8134853070244
2515,314,"192.168.1.4",264224260757712,8134853072838
2516,314,"192.168.1.10",439124544147722,8134853118082
2516,314,"192.168.1.4",264224260771638,8134853120439
2517,314,"192.168.1.10",439124544161537,8134853122688
2517,314,"192.168.1.4",264224260785563,8134853124990
2518,314,"192.168.1.10",439124544174741,8134853171491
2518,314,"192.168.1.4",264224260799508,8134853173894
2519,314,"192.168.1.10",439124544187870,8134853176116
2519,314,"192.168.1.4",264224260813378,8134853178519
2520,315,"192.168.1.10",439124544289870,8134853223230
2520,315,"192.168.1.4",264224260916545,8134853225645
2521,315,"192.168.1.10",439124544311796,8134853227869
2521,315,"192.168.1.4",264224260937841,8134853230238
2522,315,"192.168.1.10",439124544325296,8134853276083
2522,315,"192.168.1.4",264224260951841,8134853278550
2523,315,"192.168.1.10",439124544338667,8134853280752
2523,315,"192.168.1.4",264224260965712,8134853283013
2524,315,"192.168.1.10",439124544351889,8134853328149
2524,315,"192.168.1.4",264224260979638,8134853332833
2525,315,"192.168.1.10",439124544365130,8134853335029
2526,315,"192.168.1.10",439124544378222,8134853337438
2525,315,"192.168.1.4",264224260993397,8134853381495
2527,315,"192.168.1.10",439124544391370,8134853385081
2526,315,"192.168.1.4",264224261007915,8134853388611
2527,315,"192.168.1.4",264224261021804,8134853393870
2528,316,"192.168.1.10",439124544497852,8134853436619
2528,316,"192.168.1.4",264224261124323,8134853438933
2529,316,"192.168.1.10",439124544519333,8134853441033
2529,316,"192.168.1.4",264224261146082,8134853443438
2530,316,"192.168.1.10",439124544532759,8134853486006
2530,316,"192.168.1.4",264224261160267,8134853488379
2531,316,"192.168.1.10",439124544546130,8134853490723
2531,316,"192.168.1.4",264224261174082,8134853493072
2532,316,"192.168.1.10",439124544559352,8134853538331
2532,316,"192.168.1.4",264224261187952,8134853540772
2533,316,"192.168.1.10",439124544572593,8134853543019
2534,316,"192.168.1.10",439124544585870,8134853545407
2533,316,"192.168.1.4",264224261201897,8134853591774
2535,316,"192.168.1.10",439124544599093,8134853594156
2534,316,"192.168.1.4",264224261215693,8134853596491
2535,316,"192.168.1.4",264224261229489,8134853598869
2536,317,"192.168.1.10",439124544706241,8134853643538
2536,317,"192.168.1.4",264224261332619,8134853648339
2537,317,"192.168.1.10",439124544727981,8134853650467
2537,317,"192.168.1.4",264224261353693,8134853652892
2538,317,"192.168.1.10",439124544741667,8134853696089
2538,317,"192.168.1.4",264224261367971,8134853698501
2539,317,"192.168.1.10",439124544754981,8134853700721
2539,317,"192.168.1.4",264224261381897,8134853703115
2540,317,"192.168.1.10",439124544768278,8134853748776
2540,317,"192.168.1.4",264224261395619,8134853751149
