Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
928,309,"192.168.1.4",266870488775838,10781060598786
928,309,"192.168.1.10",441770757836756,10781060601698
929,309,"192.168.1.10",441770757850497,10781060604315
929,309,"192.168.1.4",266870488789820,10781060608092
309,309,"192.168.2.10",441770757863867,10781060646163
930,310,"192.168.1.4",266870488962449,10781060750677
930,310,"192.168.1.10",441770758024015,10781060753188
931,310,"192.168.1.4",266870488984319,10781060806107
931,310,"192.168.1.10",441770758045441,10781060808460
932,310,"192.168.1.10",441770758059571,10781060810472
932,310,"192.168.1.4",266870488998375,10781060812587
310,310,"192.168.2.10",441770758073126,10781060854433
933,311,"192.168.1.10",441770758232312,10781060958757
933,311,"192.168.1.4",266870489171375,10781060961051
934,311,"192.168.1.10",441770758253312,10781061013539
934,311,"192.168.1.4",266870489192819,10781061015821
935,311,"192.168.1.10",441770758267126,10781061017902
935,311,"192.168.1.4",266870489206745,10781061020206
311,311,"192.168.2.10",441770758280663,10781061062750
936,312,"192.168.1.10",441770758440497,10781061167944
936,312,"192.168.1.4",266870489380597,10781061170185
937,312,"192.168.1.4",266870489401986,10781061222477
937,312,"192.168.1.10",441770758461849,10781061224974
938,312,"192.168.1.4",266870489415986,10781061227439
938,312,"192.168.1.10",441770758476719,10781061229736
312,312,"192.168.2.10",441770758490441,10781061271914
939,313,"192.168.1.4",266870489587968,10781061418916
939,313,"192.168.1.10",441770758649886,10781061421474
940,313,"192.168.1.4",266870489609208,10781061423921
940,313,"192.168.1.10",441770758671404,10781061426053
941,313,"192.168.1.4",266870489623264,10781061470441
941,313,"192.168.1.10",441770758685071,10781061472917
313,313,"192.168.2.10",441770758698682,10781061475537
942,314,"192.168.1.4",266870489795857,10781061583616
942,314,"192.168.1.10",441770758857200,10781061586072
943,314,"192.168.1.4",266870489817042,10781061638495
943,314,"192.168.1.10",441770758879126,10781061641003
944,314,"192.168.1.4",266870489830838,10781061643130
944,314,"192.168.1.10",441770758892849,10781061645354
314,314,"192.168.2.10",441770758906256,10781061688082
945,315,"192.168.1.10",441770759065404,10781061792607
945,315,"192.168.1.4",266870490004486,10781061794986
946,315,"192.168.1.10",441770759086923,10781061848525
946,315,"192.168.1.4",266870490026449,10781061852894
947,315,"192.168.1.10",441770759100737,10781061856848
947,315,"192.168.1.4",266870490040579,10781061861280
315,315,"192.168.2.10",441770759114200,10781061897311
948,316,"192.168.1.4",266870490212894,10781062000911
948,316,"192.168.1.10",441770759273997,10781062003528
949,316,"192.168.1.4",266870490234282,10781062055726
949,316,"192.168.1.10",441770759295256,10781062058169
950,316,"192.168.1.10",441770759308923,10781062060355
950,316,"192.168.1.4",266870490248357,10781062062571
316,316,"192.168.2.10",441770759322330,10781062104894
951,317,"192.168.1.4",266870490421616,10781062209401
951,317,"192.168.1.10",441770759482256,10781062211982
952,317,"192.168.1.4",266870490442801,10781062264127
952,317,"192.168.1.10",441770759503867,10781062266332
953,317,"192.168.1.4",266870490456875,10781062268469
953,317,"192.168.1.10",441770759517756,10781062270817
317,317,"192.168.2.10",441770759531404,10781062313504
954,318,"192.168.1.4",266870490629245,10781062417299
954,318,"192.168.1.10",441770759691256,10781062419737
955,318,"192.168.1.4",266870490650708,10781062472608
955,318,"192.168.1.10",441770759712608,10781062475249
956,318,"192.168.1.4",266870490664468,10781062477332
956,318,"192.168.1.10",441770759726589,10781062479523
318,318,"192.168.2.10",441770759740182,10781062521454
957,319,"192.168.1.10",441770759898478,10781062625774
957,319,"192.168.1.4",266870490837764,10781062628383
958,319,"192.168.1.10",441770759919682,10781062680631
958,319,"192.168.1.4",266870490859745,10781062682809
959,319,"192.168.1.10",441770759933349,10781062685399
959,319,"192.168.1.4",266870490873727,10781062687704
319,319,"192.168.2.10",441770759947774,10781062730065
960,320,"192.168.1.4",266870491046264,10781062834670
960,320,"192.168.1.10",441770760109793,10781062837399
961,320,"192.168.1.4",266870491068171,10781062898971
961,320,"192.168.1.10",441770760131608,10781062907655
962,320,"192.168.1.4",266870491082171,10781062909758
962,320,"192.168.1.10",441770760145645,10781062912046
320,320,"192.168.2.10",441770760159163,10781062939111
963,321,"192.168.1.10",441770760315219,10781063042916
963,321,"192.168.1.4",266870491254431,10781063045394
964,321,"192.168.1.10",441770760336312,10781063097121
964,321,"192.168.1.4",266870491275857,10781063099452
965,321,"192.168.1.10",441770760349997,10781063101620
965,321,"192.168.1.4",266870491290097,10781063103987
321,321,"192.168.2.10",441770760363608,10781063146726
966,322,"192.168.1.10",441770760523682,10781063250639
966,322,"192.168.1.4",266870491463727,10781063253157
967,322,"192.168.1.4",266870491484986,10781063305369
967,322,"192.168.1.10",441770760544886,10781063307768
968,322,"192.168.1.4",266870491498838,10781063309941
968,322,"192.168.1.10",441770760559478,10781063312262
322,322,"192.168.2.10",441770760573015,10781063354867
969,323,"192.168.1.4",266870491670523,10781063458217
969,323,"192.168.1.10",441770760732923,10781063460854
970,323,"192.168.1.4",266870491692042,10781063514017
970,323,"192.168.1.10",441770760754293,10781063516469
971,323,"192.168.1.4",266870491706097,10781063518603
971,323,"192.168.1.10",441770760768293,10781063520948
323,323,"192.168.2.10",441770760781978,10781063562624
972,324,"192.168.1.4",266870491879116,10781063666871
972,324,"192.168.1.10",441770760940108,10781063669460
973,324,"192.168.1.4",266870491900319,10781063721342
973,324,"192.168.1.10",441770760961589,10781063723702
974,324,"192.168.1.4",266870491914245,10781063725964
974,324,"192.168.1.10",441770760976312,10781063728243
324,324,"192.168.2.10",441770760990071,10781063770707
975,325,"192.168.1.10",441770761148700,10781063875537
975,325,"192.168.1.4",266870492089986,10781063877993
976,325,"192.168.1.10",441770761170015,10781063931975
976,325,"192.168.1.4",266870492112171,10781063934472
977,325,"192.168.1.10",441770761184015,10781063936594
977,325,"192.168.1.4",266870492126190,10781063939416
325,325,"192.168.2.10",441770761197700,10781063980117
978,326,"192.168.1.10",441770761356682,10781064085529
978,326,"192.168.1.4",266870492296060,10781064088013
979,326,"192.168.1.10",441770761377886,10781064139519
979,326,"192.168.1.4",266870492317505,10781064142212
980,326,"192.168.1.10",441770761391552,10781064144204
980,326,"192.168.1.4",266870492331468,10781064146488
326,326,"192.168.2.10",441770761405219,10781064188317
981,327,"192.168.1.10",441770761565126,10781064292051
981,327,"192.168.1.4",266870492504838,10781064294499
982,327,"192.168.1.10",441770761586330,10781064346899
982,327,"192.168.1.4",266870492526412,10781064352182
983,327,"192.168.1.10",441770761600589,10781064354310
983,327,"192.168.1.4",266870492540875,10781064356668
327,327,"192.168.2.10",441770761614349,10781064401237
984,328,"192.168.1.4",266870492712375,10781064500394
984,328,"192.168.1.10",441770761774071,10781064502815
985,328,"192.168.1.4",266870492733671,10781064555039
985,328,"192.168.1.10",441770761795349,10781064557597
986,328,"192.168.1.4",266870492747412,10781064559684
986,328,"192.168.1.10",441770761809441,10781064562291
328,328,"192.168.2.10",441770761823089,10781064604266
987,329,"192.168.1.4",266870492920597,10781064708944
987,329,"192.168.1.10",441770761981608,10781064711584
988,329,"192.168.1.4",266870492941875,10781064763147
988,329,"192.168.1.10",441770762002941,10781064765389
989,329,"192.168.1.4",266870492955857,10781064767586
989,329,"192.168.1.10",441770762017849,10781064769766
329,329,"192.168.2.10",441770762031200,10781064812448
990,330,"192.168.1.4",266870493128912,10781064917506
990,330,"192.168.1.10",441770762190200,10781064921745
991,330,"192.168.1.4",266870493150597,10781064971779
991,330,"192.168.1.10",441770762211552,10781064974422
992,330,"192.168.1.4",266870493164357,10781064976533
992,330,"192.168.1.10",441770762225737,10781064978903
330,330,"192.168.2.10",441770762240478,10781065021374
993,331,"192.168.1.4",266870493337486,10781065125927
993,331,"192.168.1.10",441770762398534,10781065128427
994,331,"192.168.1.4",266870493359023,10781065181258
994,331,"192.168.1.10",441770762419774,10781065183503
995,331,"192.168.1.10",441770762433330,10781065185609
995,331,"192.168.1.4",266870493372857,10781065187824
331,331,"192.168.2.10",441770762446812,10781065230007
996,332,"192.168.1.10",441770762606997,10781065334356
996,332,"192.168.1.4",266870493546208,10781065336773
997,332,"192.168.1.4",266870493567931,10781065389279
997,332,"192.168.1.10",441770762628423,10781065391853
998,332,"192.168.1.4",266870493581819,10781065394136
998,332,"192.168.1.10",441770762642534,10781065396425
332,332,"192.168.2.10",441770762656200,10781065442223
999,333,"192.168.1.4",266870493753653,10781065541402
999,333,"192.168.1.10",441770762815404,10781065543930
1000,333,"192.168.1.4",266870493775060,10781065596690
1000,333,"192.168.1.10",441770762836960,10781065599022
1001,333,"192.168.1.4",266870493789227,10781065601119
1001,333,"192.168.1.10",441770762850645,10781065603309
333,333,"192.168.2.10",441770762864126,10781065645586
1002,334,"192.168.1.4",266870493961894,10781065749585
1002,334,"192.168.1.10",441770763022978,10781065751939
1003,334,"192.168.1.4",266870493982912,10781065804816
1003,334,"192.168.1.10",441770763044312,10781065809850
1004,334,"192.168.1.4",266870493997171,10781065811930
1004,334,"192.168.1.10",441770763058719,10781065814256
334,334,"192.168.2.10",441770763072293,10781065854563
1005,335,"192.168.1.4",266870494170190,10781065960276
1005,335,"192.168.1.10",441770763231737,10781065962636
1006,335,"192.168.1.4",266870494192301,10781066013706
1006,335,"192.168.1.10",441770763253052,10781066016219
1007,335,"192.168.1.10",441770763267163,10781066018414
1007,335,"192.168.1.4",266870494206431,10781066020738
335,335,"192.168.2.10",441770763280978,10781066063051
1008,336,"192.168.1.4",266870494378653,10781066166764
1008,336,"192.168.1.10",441770763439960,10781066169252
1009,336,"192.168.1.4",266870494400412,10781066221499
1009,336,"192.168.1.10",441770763461219,10781066224051
1010,336,"192.168.1.10",441770763474997,10781066226174
1010,336,"192.168.1.4",266870494414486,10781066228569
336,336,"192.168.2.10",441770763488404,10781066271038
1011,337,"192.168.1.10",441770763648200,10781066375849
1011,337,"192.168.1.4",266870494587782,10781066378369
1012,337,"192.168.1.4",266870494609042,10781066430532
1012,337,"192.168.1.10",441770763669534,10781066434359
1013,337,"192.168.1.4",266870494622894,10781066437824
1013,337,"192.168.1.10",441770763683534,10781066440756
337,337,"192.168.2.10",441770763697108,10781066480027
1014,338,"192.168.1.4",266870494795153,10781066583040
1014,338,"192.168.1.10",441770763857071,10781066585412
1015,338,"192.168.1.4",266870494816579,10781066637987
1015,338,"192.168.1.10",441770763878349,10781066640482
1016,338,"192.168.1.4",266870494830560,10781066642671
1016,338,"192.168.1.10",441770763891997,10781066645051
338,338,"192.168.2.10",441770763905534,10781066687325
1017,339,"192.168.1.4",266870495003486,10781066791125
1017,339,"192.168.1.10",441770764067571,10781066793620
1018,339,"192.168.1.4",266870495024875,10781066846732
1018,339,"192.168.1.10",441770764090367,10781066849462
1019,339,"192.168.1.4",266870495038912,10781066851477
1019,339,"192.168.1.10",441770764104293,10781066853640
339,339,"192.168.2.10",441770764117830,10781066895647
1020,340,"192.168.1.4",266870495211801,10781067000341
1020,340,"192.168.1.10",441770764273034,10781067002793
1021,340,"192.168.1.4",266870495233727,10781067054922
1021,340,"192.168.1.10",441770764294293,10781067057327
1022,340,"192.168.1.10",441770764308182,10781067059401
1022,340,"192.168.1.4",266870495247653,10781067061731
340,340,"192.168.2.10",441770764321737,10781067104160
1023,341,"192.168.1.4",266870495420394,10781067207660
1023,341,"192.168.1.10",441770764481219,10781067210194
1024,341,"192.168.1.4",266870495441671,10781067262879
1024,341,"192.168.1.10",441770764502423,10781067267690
1025,341,"192.168.1.4",266870495455431,10781067269681
1025,341,"192.168.1.10",441770764516274,10781067272005
341,341,"192.168.2.10",441770764530534,10781067312374
1026,342,"192.168.1.10",441770764689589,10781067416477
1026,342,"192.168.1.4",266870495629894,10781067418899
1027,342,"192.168.1.10",441770764710663,10781067474833
1027,342,"192.168.1.4",266870495651171,10781067477916
1028,342,"192.168.1.10",441770764724626,10781067482882
1028,342,"192.168.1.4",266870495665023,10781067486985
342,342,"192.168.2.10",441770764738312,10781067520847
1029,343,"192.168.1.4",266870495836579,10781067625221
1029,343,"192.168.1.10",441770764898886,10781067627890
1030,343,"192.168.1.4",266870495858097,10781067679098
1030,343,"192.168.1.10",441770764919719,10781067681437
1031,343,"192.168.1.4",266870495872264,10781067683699
1031,343,"192.168.1.10",441770764933478,10781067686043
343,343,"192.168.2.10",441770764947015,10781067728866
1032,344,"192.168.1.10",441770765106200,10781067833434
1032,344,"192.168.1.4",266870496046079,10781067835797
1033,344,"192.168.1.10",441770765127663,10781067887981
1033,344,"192.168.1.4",266870496069023,10781067890513
1034,344,"192.168.1.10",441770765141904,10781067892628
1034,344,"192.168.1.4",266870496083301,10781067895007
344,344,"192.168.2.10",441770765155552,10781067937766
1035,345,"192.168.1.10",441770765314534,10781068042619
1035,345,"192.168.1.4",266870496253894,10781068045228
1036,345,"192.168.1.10",441770765335849,10781068096965
1036,345,"192.168.1.4",266870496275560,10781068099290
1037,345,"192.168.1.10",441770765349608,10781068101373
1037,345,"192.168.1.4",266870496289857,10781068103620
345,345,"192.168.2.10",441770765363126,10781068145934
1038,346,"192.168.1.4",266870496462079,10781068249918
1038,346,"192.168.1.10",441770765522737,10781068252256
1039,346,"192.168.1.10",441770765544349,10781068304989
1039,346,"192.168.1.4",266870496483597,10781068307507
1040,346,"192.168.1.10",441770765558034,10781068309651
1040,346,"192.168.1.4",266870496497579,10781068312061
346,346,"192.168.2.10",441770765571386,10781068354257
1041,347,"192.168.1.10",441770765730867,10781068457711
1041,347,"192.168.1.4",266870496670764,10781068460590
1042,347,"192.168.1.10",441770765752052,10781068515156
1042,347,"192.168.1.4",266870496692301,10781068517470
1043,347,"192.168.1.10",441770765766719,10781068519536
1043,347,"192.168.1.4",266870496706431,10781068521782
347,347,"192.168.2.10",441770765780441,10781068562348
1044,348,"192.168.1.4",266870496878208,10781068666256
1044,348,"192.168.1.10",441770765940386,10781068668591
1045,348,"192.168.1.4",266870496899708,10781068720910
1045,348,"192.168.1.10",441770765961589,10781068725748
1046,348,"192.168.1.4",266870496913560,10781068727956
1046,348,"192.168.1.10",441770765975108,10781068730299
348,348,"192.168.2.10",441770765989330,10781068770784
1047,349,"192.168.1.4",266870497086819,10781068874765
1047,349,"192.168.1.10",441770766147756,10781068877243
1048,349,"192.168.1.4",266870497108505,10781068929902
1048,349,"192.168.1.10",441770766169219,10781068932353
1049,349,"192.168.1.4",266870497122412,10781068934352
1049,349,"192.168.1.10",441770766183163,10781068936590
349,349,"192.168.2.10",441770766196719,10781068985803
1050,350,"192.168.1.10",441770766355867,10781069082955
1050,350,"192.168.1.4",266870497295042,10781069085545
1051,350,"192.168.1.10",441770766377163,10781069138744
1051,350,"192.168.1.4",266870497317042,10781069141071
1052,350,"192.168.1.10",441770766391034,10781069143243
1052,350,"192.168.1.4",266870497330949,10781069145473
350,350,"192.168.2.10",441770766404756,10781069187525
1053,351,"192.168.1.4",266870497503597,10781069291214
1053,351,"192.168.1.10",441770766564330,10781069293620
1054,351,"192.168.1.4",266870497525097,10781069346312
1054,351,"192.168.1.10",441770766585663,10781069348745
1055,351,"192.168.1.10",441770766599552,10781069350774
1055,351,"192.168.1.4",266870497538894,10781069353082
351,351,"192.168.2.10",441770766612960,10781069396341
1056,352,"192.168.1.10",441770766772552,10781069503424
1056,352,"192.168.1.4",266870497712449,10781069509637
1057,352,"192.168.1.10",441770766793941,10781069555147
1057,352,"192.168.1.4",266870497733782,10781069557401
1058,352,"192.168.1.10",441770766807793,10781069559592
1058,352,"192.168.1.4",266870497748412,10781069562250
352,352,"192.168.2.10",441770766821237,10781069604207
1059,353,"192.168.1.4",266870497919579,10781069707717
1059,353,"192.168.1.10",441770766981552,10781069710196
1060,353,"192.168.1.4",266870497940894,10781069762183
1060,353,"192.168.1.10",441770767002774,10781069764628
1061,353,"192.168.1.4",266870497954801,10781069766759
1061,353,"192.168.1.10",441770767017460,10781069769075
353,353,"192.168.2.10",441770767031108,10781069811664
1062,354,"192.168.1.4",266870498127819,10781069915900
1062,354,"192.168.1.10",441770767189460,10781069918405
1063,354,"192.168.1.4",266870498149505,10781069970557
1063,354,"192.168.1.10",441770767210626,10781069972868
1064,354,"192.168.1.4",266870498163560,10781069975048
1064,354,"192.168.1.10",441770767224423,10781069977418
354,354,"192.168.2.10",441770767237886,10781070025567
1065,355,"192.168.1.4",266870498336338,10781070124310
1065,355,"192.168.1.10",441770767397663,10781070126840
1066,355,"192.168.1.4",266870498358023,10781070180579
1066,355,"192.168.1.10",441770767418941,10781070183194
1067,355,"192.168.1.4",266870498372079,10781070185339
1067,355,"192.168.1.10",441770767432737,10781070187661
355,355,"192.168.2.10",441770767447182,10781070228871
1068,356,"192.168.1.4",266870498545079,10781070332849
1068,356,"192.168.1.10",441770767605941,10781070335437
1069,356,"192.168.1.4",266870498566394,10781070387702
1069,356,"192.168.1.10",441770767627497,10781070390048
1070,356,"192.168.1.4",266870498580357,10781070392232
1070,356,"192.168.1.10",441770767641552,10781070394553
356,356,"192.168.2.10",441770767655089,10781070437016
1071,357,"192.168.1.10",441770767813997,10781070541392
1071,357,"192.168.1.4",266870498753838,10781070544030
1072,357,"192.168.1.10",441770767835404,10781070596404
1072,357,"192.168.1.4",266870498775505,10781070598824
1073,357,"192.168.1.10",441770767849330,10781070600828
1073,357,"192.168.1.4",266870498789431,10781070603297
357,357,"192.168.2.10",441770767862774,10781070645673
1074,358,"192.168.1.4",266870498961357,10781070749197
1074,358,"192.168.1.10",441770768026145,10781070751742
1075,358,"192.168.1.4",266870498982745,10781070805028
1075,358,"192.168.1.10",441770768048089,10781070807414
1076,358,"192.168.1.4",266870498996486,10781070809574
1076,358,"192.168.1.10",441770768062867,10781070811894
358,358,"192.168.2.10",441770768076682,10781070853630
1077,359,"192.168.1.4",266870499169523,10781070957181
1077,359,"192.168.1.10",441770768230682,10781070959741
1078,359,"192.168.1.4",266870499191190,10781071012120
1078,359,"192.168.1.10",441770768251978,10781071014520
1079,359,"192.168.1.4",266870499205134,10781071016597
1079,359,"192.168.1.10",441770768266034,10781071018925
359,359,"192.168.2.10",441770768279756,10781071061630
1080,360,"192.168.1.4",266870499377801,10781071166894
1080,360,"192.168.1.10",441770768439126,10781071169313
1081,360,"192.168.1.4",266870499399449,10781071220442
1081,360,"192.168.1.10",441770768460163,10781071222847
1082,360,"192.168.1.10",441770768474256,10781071224995
1082,360,"192.168.1.4",266870499413375,10781071227234
360,360,"192.168.2.10",441770768488015,10781071269857
1083,361,"192.168.1.10",441770768647312,10781071374235
1083,361,"192.168.1.4",266870499586542,10781071376847
1084,361,"192.168.1.10",441770768668349,10781071431446
1084,361,"192.168.1.4",266870499608301,10781071438203
1085,361,"192.168.1.10",441770768681960,10781071441707
1085,361,"192.168.1.4",266870499622449,10781071445355
361,361,"192.168.2.10",441770768695312,10781071478303
1086,362,"192.168.1.10",441770768855349,10781071582520
1086,362,"192.168.1.4",266870499796060,10781071585093
1087,362,"192.168.1.4",266870499817542,10781071637572
1087,362,"192.168.1.10",441770768876737,10781071640139
1088,362,"192.168.1.4",266870499828745,10781071642257
1088,362,"192.168.1.10",441770768890571,10781071644396
362,362,"192.168.2.10",441770768904163,10781071686191
1089,363,"192.168.1.4",266870499995782,10781071789389
1089,363,"192.168.1.10",441770769064515,10781071791907
1090,363,"192.168.1.4",266870500022986,10781071844992
1090,363,"192.168.1.10",441770769086534,10781071847450
1091,363,"192.168.1.4",266870500034227,10781071849512
1091,363,"192.168.1.10",441770769100571,10781071851887
363,363,"192.168.2.10",441770769114274,10781071894204
1092,364,"192.168.1.4",266870500204745,10781071987921
1093,364,"192.168.1.4",266870500219968,10781071990294
1092,364,"192.168.1.10",441770769272126,10781072043290
1094,364,"192.168.1.4",266870500229431,10781072045677
1093,364,"192.168.1.10",441770769294200,10781072047826
1094,364,"192.168.1.10",441770769308034,10781072049993
364,364,"192.168.2.10",441770769321534,10781072092376
1095,365,"192.168.1.4",266870500412449,10781072193931
1096,365,"192.168.1.4",266870500427153,10781072196469
1095,365,"192.168.1.10",441770769480571,10781072249776
1097,365,"192.168.1.4",266870500436857,10781072252178
1096,365,"192.168.1.10",441770769501663,10781072254267
1097,365,"192.168.1.10",441770769515237,10781072259197
365,365,"192.168.2.10",441770769529497,10781072298778
1098,366,"192.168.1.4",266870500620894,10781072402659
1099,366,"192.168.1.4",266870500635431,10781072405315
1098,366,"192.168.1.10",441770769688608,10781072463252
1100,366,"192.168.1.4",266870500645319,10781072467972
1099,366,"192.168.1.10",441770769709960,10781072470721
1100,366,"192.168.1.10",441770769724034,10781072473376
366,366,"192.168.2.10",441770769737774,10781072506753
1101,367,"192.168.1.4",266870500829653,10781072610917
1102,367,"192.168.1.4",266870500844301,10781072613274
1101,367,"192.168.1.10",441770769896960,10781072666020
1103,367,"192.168.1.4",266870500853782,10781072668604
1102,367,"192.168.1.10",441770769918293,10781072670773
1103,367,"192.168.1.10",441770769932274,10781072673107
367,367,"192.168.2.10",441770769945978,10781072715447
1104,368,"192.168.1.4",266870501037245,10781072818476
1105,368,"192.168.1.4",266870501051727,10781072821086
1104,368,"192.168.1.10",441770770106219,10781072873394
1106,368,"192.168.1.4",266870501061357,10781072875736
1105,368,"192.168.1.10",441770770127552,10781072877844
1106,368,"192.168.1.10",441770770141367,10781072880056
368,368,"192.168.2.10",441770770154941,10781072922672
1107,369,"192.168.1.4",266870501245579,10781073027797
1108,369,"192.168.1.4",266870501260412,10781073030296
1107,369,"192.168.1.10",441770770313589,10781073130331
1109,369,"192.168.1.4",266870501269986,10781073133926
1108,369,"192.168.1.10",441770770334608,10781073136165
1109,369,"192.168.1.10",441770770348293,10781073139119
369,369,"192.168.2.10",441770770361941,10781073141962
1110,370,"192.168.1.4",266870501454097,10781073235606
1111,370,"192.168.1.4",266870501468986,10781073238255
1110,370,"192.168.1.10",441770770521941,10781073288307
1112,370,"192.168.1.4",266870501478560,10781073290855
1111,370,"192.168.1.10",441770770543756,10781073293113
1112,370,"192.168.1.10",441770770557774,10781073295510
370,370,"192.168.2.10",441770770571330,10781073338713
1113,371,"192.168.1.4",266870501662394,10781073441762
1114,371,"192.168.1.4",266870501676579,10781073444276
1113,371,"192.168.1.10",441770770730571,10781073501003
1115,371,"192.168.1.4",266870501686171,10781073503397
1114,371,"192.168.1.10",441770770751812,10781073505947
1115,371,"192.168.1.10",441770770765663,10781073508422
371,371,"192.168.2.10",441770770779108,10781073546415
1116,372,"192.168.1.4",266870501870838,10781073650757
1117,372,"192.168.1.4",266870501885319,10781073653423
1116,372,"192.168.1.10",441770770938293,10781073704557
1118,372,"192.168.1.4",266870501894986,10781073707062
1117,372,"192.168.1.10",441770770959737,10781073709300
1118,372,"192.168.1.10",441770770974293,10781073716597
372,372,"192.168.2.10",441770770988589,10781073755336
1119,373,"192.168.1.4",266870502078671,10781073858171
1120,373,"192.168.1.4",266870502093264,10781073860724
1119,373,"192.168.1.10",441770771147293,10781073912762
1121,373,"192.168.1.4",266870502102819,10781073915060
1120,373,"192.168.1.10",441770771168441,10781073917171
1121,373,"192.168.1.10",441770771182386,10781073919685
373,373,"192.168.2.10",441770771196052,10781073967454
1122,374,"192.168.1.4",266870502287208,10781074066934
1123,374,"192.168.1.4",266870502301634,10781074069797
1122,374,"192.168.1.10",441770771354867,10781074122085
1124,374,"192.168.1.4",266870502311264,10781074124643
1123,374,"192.168.1.10",441770771375812,10781074126828
1124,374,"192.168.1.10",441770771389423,10781074129239
374,374,"192.168.2.10",441770771403182,10781074171171
1125,375,"192.168.1.4",266870502495208,10781074275036
1126,375,"192.168.1.4",266870502509986,10781074277633
1125,375,"192.168.1.10",441770771563460,10781074329095
1127,375,"192.168.1.4",266870502519523,10781074331492
1126,375,"192.168.1.10",441770771584793,10781074333791
1127,375,"192.168.1.10",441770771598812,10781074336170
375,375,"192.168.2.10",441770771612386,10781074379742
1128,376,"192.168.1.4",266870502703690,10781074486154
1129,376,"192.168.1.4",266870502718190,10781074491067
1128,376,"192.168.1.10",441770771772163,10781074537546
1130,376,"192.168.1.4",266870502727857,10781074540061
1129,376,"192.168.1.10",441770771793182,10781074542333
1130,376,"192.168.1.10",441770771807108,10781074544743
376,376,"192.168.2.10",441770771820571,10781074588251
1131,377,"192.168.1.4",266870502912505,10781074694820
1132,377,"192.168.1.4",266870502927134,10781074697294
1131,377,"192.168.1.10",441770771980237,10781074746245
1133,377,"192.168.1.4",266870502937116,10781074748672
1132,377,"192.168.1.10",441770772019663,10781074750785
1133,377,"192.168.1.10",441770772039071,10781074753188
377,377,"192.168.2.10",441770772053182,10781074800131
1134,378,"192.168.1.4",266870503120523,10781074906177
1135,378,"192.168.1.4",266870503134949,10781074908689
1134,378,"192.168.1.10",441770772190312,10781074960109
1136,378,"192.168.1.4",266870503144634,10781074962581
1135,378,"192.168.1.10",441770772211830,10781074964900
1136,378,"192.168.1.10",441770772225812,10781074967244
378,378,"192.168.2.10",441770772239571,10781075013456
1137,379,"192.168.1.4",266870503328597,10781075108068
1138,379,"192.168.1.4",266870503342931,10781075110522
1137,379,"192.168.1.10",441770772397145,10781075163304
1139,379,"192.168.1.4",266870503352468,10781075165665
1138,379,"192.168.1.10",441770772418478,10781075167871
1139,379,"192.168.1.10",441770772432312,10781075172460
379,379,"192.168.2.10",441770772446015,10781075212982
1140,380,"192.168.1.4",266870503536931,10781075316939
1141,380,"192.168.1.4",266870503551782,10781075319483
1140,380,"192.168.1.10",441770772605497,10781075370716
1142,380,"192.168.1.4",266870503561468,10781075373221
1141,380,"192.168.1.10",441770772627052,10781075375471
1142,380,"192.168.1.10",441770772641200,10781075377713
380,380,"192.168.2.10",441770772655626,10781075421027
1143,381,"192.168.1.4",266870503745357,10781075525021
1144,381,"192.168.1.4",266870503759801,10781075529494
1143,381,"192.168.1.10",441770772813515,10781075578873
1145,381,"192.168.1.4",266870503769227,10781075581308
1144,381,"192.168.1.10",441770772834608,10781075583467
1145,381,"192.168.1.10",441770772848460,10781075585830
381,381,"192.168.2.10",441770772862108,10781075629736
1146,382,"192.168.1.4",266870503954079,10781075733804
1147,382,"192.168.1.4",266870503968616,10781075736503
1146,382,"192.168.1.10",441770773021534,10781075788521
1148,382,"192.168.1.4",266870503978116,10781075791088
1147,382,"192.168.1.10",441770773042923,10781075793381
1148,382,"192.168.1.10",441770773057645,10781075795671
382,382,"192.168.2.10",441770773071478,10781075837941
1149,383,"192.168.1.4",266870504163986,10781075943377
1150,383,"192.168.1.4",266870504178634,10781075948216
1149,383,"192.168.1.10",441770773230312,10781075997633
1151,383,"192.168.1.4",266870504188319,10781076010395
1150,383,"192.168.1.10",441770773251663,10781076015267
1151,383,"192.168.1.10",441770773265737,10781076019508
383,383,"192.168.2.10",441770773279478,10781076048996
1152,384,"192.168.1.4",266870504370190,10781076149894
1153,384,"192.168.1.4",266870504384468,10781076152466
1152,384,"192.168.1.10",441770773437997,10781076204049
1154,384,"192.168.1.4",266870504394079,10781076206682
1153,384,"192.168.1.10",441770773459441,10781076208897
1154,384,"192.168.1.10",441770773473293,10781076211128
384,384,"192.168.2.10",441770773486997,10781076254552
1155,385,"192.168.1.4",266870504578301,10781076358833
1156,385,"192.168.1.4",266870504593060,10781076361359
1155,385,"192.168.1.10",441770773646737,10781076417799
1157,385,"192.168.1.4",266870504602857,10781076420240
1156,385,"192.168.1.10",441770773668071,10781076422423
1157,385,"192.168.1.10",441770773681812,10781076424815
385,385,"192.168.2.10",441770773695478,10781076462858
1158,386,"192.168.1.4",266870504787097,10781076566798
1159,386,"192.168.1.4",266870504801745,10781076569201
1158,386,"192.168.1.10",441770773854886,10781076620495
1160,386,"192.168.1.4",266870504811245,10781076623041
1159,386,"192.168.1.10",441770773875849,10781076625304
1160,386,"192.168.1.10",441770773889923,10781076629827
386,386,"192.168.2.10",441770773903626,10781076671086
1161,387,"192.168.1.4",266870504995579,10781076774914
