Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
619,77,"192.168.1.4",256577963461954,488613387954
541,77,"192.168.1.10",431478288559520,488613389966
620,77,"192.168.1.4",256577963475584,488613392258
542,77,"192.168.1.10",431478288572872,488613437935
621,77,"192.168.1.4",256577963489325,488613440272
543,77,"192.168.1.10",431478288586372,488613442451
622,77,"192.168.1.4",256577963503288,488613444723
544,77,"192.168.1.10",431478288599669,488613493484
623,77,"192.168.1.4",256577963517028,488613497500
545,77,"192.168.1.10",431478288612891,488613500151
624,78,"192.168.1.4",256577963619288,488613543999
625,78,"192.168.1.4",256577963640917,488613548445
546,78,"192.168.1.10",431478288732372,488613550690
626,78,"192.168.1.4",256577963655288,488613553031
547,78,"192.168.1.10",431478288753520,488613595974
627,78,"192.168.1.4",256577963669547,488613598404
548,78,"192.168.1.10",431478288767502,488613600521
628,78,"192.168.1.4",256577963683640,488613602935
549,78,"192.168.1.10",431478288781835,488613648335
629,78,"192.168.1.4",256577963697343,488613650820
550,78,"192.168.1.10",431478288794983,488613653052
630,78,"192.168.1.4",256577963711140,488613655354
551,78,"192.168.1.10",431478288808187,488613700686
631,78,"192.168.1.4",256577963724899,488613703143
552,78,"192.168.1.10",431478288821594,488613705346
632,79,"192.168.1.4",256577963827251,488613755024
633,79,"192.168.1.4",256577963849158,488613757370
553,79,"192.168.1.10",431478288940928,488613759545
634,79,"192.168.1.4",256577963863584,488613761891
554,79,"192.168.1.10",431478288962224,488613806681
635,79,"192.168.1.4",256577963877362,488613809074
555,79,"192.168.1.10",431478288975780,488613811341
636,79,"192.168.1.4",256577963891232,488613813664
556,79,"192.168.1.10",431478288989465,488613859225
637,79,"192.168.1.4",256577963905010,488613861632
557,79,"192.168.1.10",431478289002706,488613866059
638,79,"192.168.1.4",256577963918862,488613868442
558,79,"192.168.1.10",431478289015891,488613911148
639,79,"192.168.1.4",256577963932584,488613913572
559,79,"192.168.1.10",431478289029261,488613915936
640,80,"192.168.1.4",256577964047788,488613964936
560,80,"192.168.1.10",431478289149798,488613967269
641,80,"192.168.1.4",256577964070899,488613969473
561,80,"192.168.1.10",431478289171891,488613974936
642,80,"192.168.1.4",256577964085269,488614020509
562,80,"192.168.1.10",431478289185854,488614022884
643,80,"192.168.1.4",256577964099084,488614025156
563,80,"192.168.1.10",431478289199391,488614027649
644,80,"192.168.1.4",256577964112899,488614071019
564,80,"192.168.1.10",431478289213428,488614073441
645,80,"192.168.1.4",256577964126640,488614075666
565,80,"192.168.1.10",431478289226650,488614078055
646,80,"192.168.1.4",256577964140769,488614122628
566,80,"192.168.1.10",431478289239909,488614125047
647,80,"192.168.1.4",256577964154473,488614127336
648,81,"192.168.1.4",256577964250899,488614175627
649,81,"192.168.1.4",256577964273306,488614178051
567,81,"192.168.1.10",431478289357280,488614180277
650,81,"192.168.1.4",256577964288251,488614182586
568,81,"192.168.1.10",431478289378650,488614229840
651,81,"192.168.1.4",256577964302177,488614232518
569,81,"192.168.1.10",431478289392317,488614234901
652,81,"192.168.1.4",256577964315954,488614237275
570,81,"192.168.1.10",431478289405724,488614281246
653,81,"192.168.1.4",256577964329825,488614283759
571,81,"192.168.1.10",431478289419206,488614286001
654,81,"192.168.1.4",256577964343491,488614288518
572,81,"192.168.1.10",431478289432483,488614333297
573,81,"192.168.1.10",431478289445817,488614335732
655,81,"192.168.1.4",256577964357251,488614338000
656,82,"192.168.1.4",256577964453936,488614386219
657,82,"192.168.1.4",256577964476399,488614388760
574,82,"192.168.1.10",431478289565613,488614390974
658,82,"192.168.1.4",256577964490436,488614393304
575,82,"192.168.1.10",431478289586891,488614439881
659,82,"192.168.1.4",256577964504714,488614442348
576,82,"192.168.1.10",431478289600650,488614444620
660,82,"192.168.1.4",256577964518547,488614446811
577,82,"192.168.1.10",431478289613946,488614501279
661,82,"192.168.1.4",256577964532288,488614505416
578,82,"192.168.1.10",431478289627446,488614509252
662,82,"192.168.1.4",256577964546102,488614514023
579,82,"192.168.1.10",431478289641446,488614517688
663,82,"192.168.1.4",256577964559917,488614520082
580,82,"192.168.1.10",431478289654909,488614542748
664,83,"192.168.1.4",256577964661010,488614597090
665,83,"192.168.1.4",256577964683306,488614599505
581,83,"192.168.1.10",431478289774039,488614601816
666,83,"192.168.1.4",256577964697936,488614604190
582,83,"192.168.1.10",431478289795169,488614651372
667,83,"192.168.1.4",256577964711751,488614653824
583,83,"192.168.1.10",431478289809594,488614656088
668,83,"192.168.1.4",256577964725621,488614658370
584,83,"192.168.1.10",431478289823057,488614660657
669,83,"192.168.1.4",256577964739491,488614702505
585,83,"192.168.1.10",431478289836446,488614705023
670,83,"192.168.1.4",256577964753288,488614707327
586,83,"192.168.1.10",431478289849724,488614755819
671,83,"192.168.1.4",256577964767028,488614758244
587,83,"192.168.1.10",431478289863002,488614760699
672,84,"192.168.1.4",256577964869232,488614762974
673,84,"192.168.1.4",256577964890991,488614765261
588,84,"192.168.1.10",431478289982428,488614808853
674,84,"192.168.1.4",256577964905158,488614811393
589,84,"192.168.1.10",431478290003576,488614813640
675,84,"192.168.1.4",256577964918973,488614815944
590,84,"192.168.1.10",431478290016872,488614861157
676,84,"192.168.1.4",256577964932880,488614863587
591,84,"192.168.1.10",431478290030150,488614868040
677,84,"192.168.1.4",256577964946658,488614870735
592,84,"192.168.1.10",431478290043446,488614913059
678,84,"192.168.1.4",256577964960547,488614915620
593,84,"192.168.1.10",431478290056539,488614917678
679,84,"192.168.1.4",256577964974232,488614919911
594,84,"192.168.1.10",431478290070854,488614965224
680,85,"192.168.1.4",256577965078528,488614967739
681,85,"192.168.1.4",256577965100732,488614970134
595,85,"192.168.1.10",431478290191335,488615023073
682,85,"192.168.1.4",256577965115306,488615027139
596,85,"192.168.1.10",431478290212409,488615031178
683,85,"192.168.1.4",256577965129140,488615036920
597,85,"192.168.1.10",431478290225835,488615073229
684,85,"192.168.1.4",256577965142825,488615075971
598,85,"192.168.1.10",431478290239243,488615078385
685,85,"192.168.1.4",256577965156547,488615080672
599,85,"192.168.1.10",431478290252446,488615123653
686,85,"192.168.1.4",256577965170325,488615126133
600,85,"192.168.1.10",431478290265724,488615128246
687,85,"192.168.1.4",256577965184102,488615130642
601,85,"192.168.1.10",431478290278891,488615175123
688,86,"192.168.1.4",256577965286195,488615177461
689,86,"192.168.1.4",256577965308880,488615179753
602,86,"192.168.1.10",431478290398650,488615228539
690,86,"192.168.1.4",256577965323010,488615232770
603,86,"192.168.1.10",431478290419946,488615234956
691,86,"192.168.1.4",256577965336769,488615237191
604,86,"192.168.1.10",431478290433743,488615281294
692,86,"192.168.1.4",256577965350547,488615283856
605,86,"192.168.1.10",431478290447891,488615285972
693,86,"192.168.1.4",256577965364288,488615288330
606,86,"192.168.1.10",431478290461169,488615334829
694,86,"192.168.1.4",256577965378065,488615337240
607,86,"192.168.1.10",431478290474520,488615339450
695,86,"192.168.1.4",256577965391862,488615342053
608,86,"192.168.1.10",431478290487798,488615386047
696,87,"192.168.1.4",256577965494232,488615388501
697,87,"192.168.1.4",256577965516158,488615390717
609,87,"192.168.1.10",431478290607206,488615439655
698,87,"192.168.1.4",256577965530825,488615442122
610,87,"192.168.1.10",431478290628928,488615444303
699,87,"192.168.1.4",256577965544769,488615446622
611,87,"192.168.1.10",431478290642743,488615492206
700,87,"192.168.1.4",256577965558510,488615494676
612,87,"192.168.1.10",431478290656150,488615496919
701,87,"192.168.1.4",256577965572380,488615499163
613,87,"192.168.1.10",431478290669446,488615549059
702,87,"192.168.1.4",256577965586214,488615552176
614,87,"192.168.1.10",431478290682706,488615556431
703,87,"192.168.1.4",256577965599954,488615558776
615,87,"192.168.1.10",431478290696039,488615597174
704,88,"192.168.1.4",256577965702380,488615599624
705,88,"192.168.1.4",256577965723751,488615601847
616,88,"192.168.1.10",431478290815465,488615649917
706,88,"192.168.1.4",256577965737714,488615652498
617,88,"192.168.1.10",431478290836891,488615654742
707,88,"192.168.1.4",256577965751732,488615657072
618,88,"192.168.1.10",431478290850280,488615702452
708,88,"192.168.1.4",256577965765584,488615704964
619,88,"192.168.1.10",431478290863594,488615707169
709,88,"192.168.1.4",256577965779362,488615709400
620,88,"192.168.1.10",431478290876946,488615755888
710,88,"192.168.1.4",256577965793177,488615758331
621,88,"192.168.1.10",431478290890206,488615760598
711,88,"192.168.1.4",256577965807010,488615762895
622,88,"192.168.1.10",431478290903520,488615807270
712,89,"192.168.1.4",256577965910380,488615809787
713,89,"192.168.1.4",256577965932806,488615811983
623,89,"192.168.1.10",431478291023946,488615860384
714,89,"192.168.1.4",256577965947584,488615862844
624,89,"192.168.1.10",431478291045150,488615865210
715,89,"192.168.1.4",256577965961177,488615867530
625,89,"192.168.1.10",431478291058835,488615913285
716,89,"192.168.1.4",256577965974899,488615915726
626,89,"192.168.1.10",431478291072909,488615917960
717,89,"192.168.1.4",256577965988695,488615920368
627,89,"192.168.1.10",431478291087113,488615966462
718,89,"192.168.1.4",256577966002677,488615968895
628,89,"192.168.1.10",431478291100465,488615971334
719,89,"192.168.1.4",256577966016528,488615973667
629,89,"192.168.1.10",431478291113983,488616017895
720,90,"192.168.1.4",256577966120010,488616026667
721,90,"192.168.1.4",256577966141825,488616029607
630,90,"192.168.1.10",431478291232891,488616071224
722,90,"192.168.1.4",256577966155917,488616073701
631,90,"192.168.1.10",431478291253928,488616075835
723,90,"192.168.1.4",256577966169677,488616078389
632,90,"192.168.1.10",431478291267298,488616123713
724,90,"192.168.1.4",256577966183399,488616126090
633,90,"192.168.1.10",431478291280650,488616128204
725,90,"192.168.1.4",256577966197158,488616130427
634,90,"192.168.1.10",431478291294002,488616176392
726,90,"192.168.1.4",256577966210954,488616178826
635,90,"192.168.1.10",431478291307243,488616180938
727,90,"192.168.1.4",256577966224751,488616183428
636,90,"192.168.1.10",431478291320594,488616229356
728,91,"192.168.1.4",256577966327084,488616231733
729,91,"192.168.1.4",256577966348640,488616236166
637,91,"192.168.1.10",431478291439946,488616282100
730,91,"192.168.1.4",256577966363140,488616284466
638,91,"192.168.1.10",431478291461169,488616286636
731,91,"192.168.1.4",256577966376954,488616288816
639,91,"192.168.1.10",431478291474632,488616334420
732,91,"192.168.1.4",256577966390658,488616337247
640,91,"192.168.1.10",431478291488039,488616339449
733,91,"192.168.1.4",256577966404584,488616341770
641,91,"192.168.1.10",431478291502502,488616387255
734,91,"192.168.1.4",256577966418325,488616389679
642,91,"192.168.1.10",431478291516039,488616391939
735,91,"192.168.1.4",256577966432269,488616394173
643,91,"192.168.1.10",431478291529650,488616439921
736,92,"192.168.1.4",256577966535510,488616442547
737,92,"192.168.1.4",256577966557880,488616444746
644,92,"192.168.1.10",431478291648465,488616492420
738,92,"192.168.1.4",256577966571899,488616494966
645,92,"192.168.1.10",431478291669465,488616497217
739,92,"192.168.1.4",256577966585714,488616499500
646,92,"192.168.1.10",431478291682854,488616549507
740,92,"192.168.1.4",256577966599565,488616553496
647,92,"192.168.1.10",431478291696280,488616558943
741,92,"192.168.1.4",256577966613140,488616563945
648,92,"192.168.1.10",431478291709594,488616597942
742,92,"192.168.1.4",256577966627028,488616600518
649,92,"192.168.1.10",431478291723594,488616602726
743,92,"192.168.1.4",256577966640788,488616604925
650,92,"192.168.1.10",431478291737002,488616650713
744,93,"192.168.1.4",256577966743769,488616653200
745,93,"192.168.1.4",256577966765473,488616655462
651,93,"192.168.1.10",431478291857206,488616703091
746,93,"192.168.1.4",256577966780269,488616705577
652,93,"192.168.1.10",431478291878557,488616707865
747,93,"192.168.1.4",256577966794084,488616710123
653,93,"192.168.1.10",431478291892187,488616755768
748,93,"192.168.1.4",256577966807806,488616758198
654,93,"192.168.1.10",431478291905520,488616760492
749,93,"192.168.1.4",256577966821565,488616762890
655,93,"192.168.1.10",431478291918835,488616808318
750,93,"192.168.1.4",256577966835343,488616810699
656,93,"192.168.1.10",431478291932132,488616812880
751,93,"192.168.1.4",256577966849028,488616815236
657,93,"192.168.1.10",431478291946076,488616860153
752,94,"192.168.1.4",256577966952102,488616862589
753,94,"192.168.1.4",256577966973343,488616864962
754,94,"192.168.1.4",256577966987306,488616915857
658,94,"192.168.1.10",431478292068743,488616918276
755,94,"192.168.1.4",256577967001269,488616920482
659,94,"192.168.1.10",431478292090335,488616924731
660,94,"192.168.1.10",431478292103780,488616927163
756,94,"192.168.1.4",256577967015102,488616965577
661,94,"192.168.1.10",431478292117076,488616967962
757,94,"192.168.1.4",256577967028917,488616970277
662,94,"192.168.1.10",431478292130335,488617020274
758,94,"192.168.1.4",256577967042732,488617022636
663,94,"192.168.1.10",431478292143650,488617024918
759,94,"192.168.1.4",256577967056547,488617027219
664,94,"192.168.1.10",431478292156946,488617029541
760,95,"192.168.1.4",256577967161010,488617076461
761,95,"192.168.1.4",256577967183047,488617079761
665,95,"192.168.1.10",431478292274743,488617082143
762,95,"192.168.1.4",256577967197714,488617084567
666,95,"192.168.1.10",431478292296169,488617123014
763,95,"192.168.1.4",256577967211473,488617125573
667,95,"192.168.1.10",431478292309743,488617178035
764,95,"192.168.1.4",256577967225232,488617180759
668,95,"192.168.1.10",431478292323298,488617183038
765,95,"192.168.1.4",256577967239084,488617185181
669,95,"192.168.1.10",431478292336891,488617187534
766,95,"192.168.1.4",256577967252991,488617230070
670,95,"192.168.1.10",431478292350335,488617232543
767,95,"192.168.1.4",256577967266806,488617234801
671,95,"192.168.1.10",431478292364557,488617241031
768,96,"192.168.1.4",256577967368528,488617282912
769,96,"192.168.1.4",256577967389936,488617285327
672,96,"192.168.1.10",431478292481669,488617287568
770,96,"192.168.1.4",256577967403954,488617290006
673,96,"192.168.1.10",431478292503132,488617336078
771,96,"192.168.1.4",256577967417862,488617338499
674,96,"192.168.1.10",431478292516928,488617340641
772,96,"192.168.1.4",256577967431714,488617343035
675,96,"192.168.1.10",431478292530391,488617387856
773,96,"192.168.1.4",256577967445473,488617390320
676,96,"192.168.1.10",431478292543706,488617392563
774,96,"192.168.1.4",256577967459214,488617395041
677,96,"192.168.1.10",431478292557094,488617440151
775,96,"192.168.1.4",256577967472936,488617442571
678,96,"192.168.1.10",431478292570354,488617444832
776,97,"192.168.1.4",256577967576751,488617493385
777,97,"192.168.1.4",256577967598195,488617495802
679,97,"192.168.1.10",431478292689854,488617498005
778,97,"192.168.1.4",256577967612528,488617500416
680,97,"192.168.1.10",431478292711132,488617546746
779,97,"192.168.1.4",256577967626232,488617551739
681,97,"192.168.1.10",431478292724817,488617557644
780,97,"192.168.1.4",256577967640010,488617563187
682,97,"192.168.1.10",431478292738113,488617599105
781,97,"192.168.1.4",256577967653843,488617601618
683,97,"192.168.1.10",431478292751372,488617603742
782,97,"192.168.1.4",256577967667510,488617606294
684,97,"192.168.1.10",431478292764539,488617650879
783,97,"192.168.1.4",256577967681380,488617653374
685,97,"192.168.1.10",431478292777780,488617655703
784,98,"192.168.1.4",256577967785158,488617703955
785,98,"192.168.1.4",256577967807158,488617706362
686,98,"192.168.1.10",431478292898243,488617708609
786,98,"192.168.1.4",256577967821010,488617710940
687,98,"192.168.1.10",431478292920057,488617757527
787,98,"192.168.1.4",256577967834843,488617760142
688,98,"192.168.1.10",431478292933965,488617762438
788,98,"192.168.1.4",256577967848584,488617764757
689,98,"192.168.1.10",431478292947206,488617809649
789,98,"192.168.1.4",256577967862325,488617812131
690,98,"192.168.1.10",431478292960502,488617814398
790,98,"192.168.1.4",256577967876269,488617816815
691,98,"192.168.1.10",431478292973761,488617861137
791,98,"192.168.1.4",256577967889973,488617863793
692,98,"192.168.1.10",431478292987187,488617865975
792,99,"192.168.1.4",256577967993473,488617913328
693,99,"192.168.1.10",431478293106687,488617915927
793,99,"192.168.1.4",256577968030973,488617967609
694,99,"192.168.1.10",431478293128020,488617971996
794,99,"192.168.1.4",256577968045028,488617974194
695,99,"192.168.1.10",431478293141632,488617976720
795,99,"192.168.1.4",256577968057102,488618021004
696,99,"192.168.1.10",431478293154743,488618023561
796,99,"192.168.1.4",256577968069177,488618025630
697,99,"192.168.1.10",431478293168132,488618028077
797,99,"192.168.1.4",256577968081121,488618077813
798,99,"192.168.1.4",256577968093121,488618083487
698,99,"192.168.1.10",431478293181298,488618086992
799,99,"192.168.1.4",256577968104991,488618090959
699,99,"192.168.1.10",431478293194669,488618095454
