Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
1988,248,"192.168.1.10",441110921005631,10121225217707
1991,248,"192.168.1.4",266210648384083,10121225220180
1989,248,"192.168.1.10",441110921019205,10121225222265
1990,248,"192.168.1.10",441110921032279,10121225270585
1991,248,"192.168.1.10",441110921045890,10121225273148
1992,249,"192.168.1.4",266210648512991,10121225275264
1992,249,"192.168.1.10",441110921152946,10121225277466
1993,249,"192.168.1.4",266210648529379,10121225323301
1994,249,"192.168.1.4",266210648540102,10121225325642
1993,249,"192.168.1.10",441110921174279,10121225327727
1995,249,"192.168.1.4",266210648550676,10121225329821
1994,249,"192.168.1.10",441110921187853,10121225375796
1996,249,"192.168.1.4",266210648561213,10121225378042
1995,249,"192.168.1.10",441110921201057,10121225380073
1997,249,"192.168.1.4",266210648571713,10121225382329
1998,249,"192.168.1.4",266210648582435,10121225429684
1996,249,"192.168.1.10",441110921214260,10121225432082
1999,249,"192.168.1.4",266210648592805,10121225434255
1997,249,"192.168.1.10",441110921227668,10121225436318
1998,249,"192.168.1.10",441110921240890,10121225438460
1999,249,"192.168.1.10",441110921254001,10121225479641
2000,250,"192.168.1.4",266210648721083,10121225481893
2000,250,"192.168.1.10",441110921360371,10121225483964
2001,250,"192.168.1.4",266210648737435,10121225533469
2002,250,"192.168.1.4",266210648747991,10121225535909
2001,250,"192.168.1.10",441110921381760,10121225542882
2003,250,"192.168.1.4",266210648758620,10121225545106
2002,250,"192.168.1.10",441110921395409,10121225587489
2004,250,"192.168.1.4",266210648769416,10121225589800
2003,250,"192.168.1.10",441110921408816,10121225592023
2005,250,"192.168.1.4",266210648779879,10121225594107
2004,250,"192.168.1.10",441110921422094,10121225596324
2006,250,"192.168.1.4",266210648790472,10121225642680
2007,250,"192.168.1.4",266210648801398,10121225645120
2005,250,"192.168.1.10",441110921435279,10121225647115
2006,250,"192.168.1.10",441110921448520,10121225649188
2007,250,"192.168.1.10",441110921461668,10121225690979
2008,251,"192.168.1.4",266210648929361,10121225693270
2008,251,"192.168.1.10",441110921568316,10121225695312
2009,251,"192.168.1.4",266210648945676,10121225697586
2010,251,"192.168.1.4",266210648956657,10121225742223
2009,251,"192.168.1.10",441110921589983,10121225744631
2011,251,"192.168.1.4",266210648967231,10121225746766
2010,251,"192.168.1.10",441110921603501,10121225795787
2012,251,"192.168.1.4",266210648977861,10121225798282
2011,251,"192.168.1.10",441110921616797,10121225800437
2013,251,"192.168.1.4",266210648988250,10121225802610
2014,251,"192.168.1.4",266210648998750,10121225851312
2012,251,"192.168.1.10",441110921630020,10121225853588
2015,251,"192.168.1.4",266210649009305,10121225858034
2013,251,"192.168.1.10",441110921644316,10121225860109
2014,251,"192.168.1.10",441110921657760,10121225862321
2015,251,"192.168.1.10",441110921671020,10121225900024
2016,252,"192.168.1.4",266210649137528,10121225902552
2016,252,"192.168.1.10",441110921776668,10121225904692
2017,252,"192.168.1.4",266210649154083,10121225954295
2018,252,"192.168.1.4",266210649164842,10121225956562
2017,252,"192.168.1.10",441110921798094,10121225958669
2019,252,"192.168.1.4",266210649175416,10121225960687
2018,252,"192.168.1.10",441110921811668,10121225962893
2020,252,"192.168.1.4",266210649185842,10121226004574
2019,252,"192.168.1.10",441110921825501,10121226006974
2021,252,"192.168.1.4",266210649196305,10121226008983
2020,252,"192.168.1.10",441110921838742,10121226060356
2022,252,"192.168.1.4",266210649206824,10121226062603
2023,252,"192.168.1.4",266210649217435,10121226064743
2021,252,"192.168.1.10",441110921851779,10121226066830
2022,252,"192.168.1.10",441110921865075,10121226069030
2023,252,"192.168.1.10",441110921878279,10121226111240
2024,253,"192.168.1.4",266210649346139,10121226113769
2024,253,"192.168.1.10",441110921985001,10121226115892
2025,253,"192.168.1.4",266210649362583,10121226118127
2026,253,"192.168.1.4",266210649373139,10121226162782
2025,253,"192.168.1.10",441110922006038,10121226167754
2027,253,"192.168.1.4",266210649383694,10121226170138
2026,253,"192.168.1.10",441110922019446,10121226217802
2028,253,"192.168.1.4",266210649394268,10121226220333
2027,253,"192.168.1.10",441110922032909,10121226222482
2029,253,"192.168.1.4",266210649404676,10121226224619
2028,253,"192.168.1.10",441110922046760,10121226226950
2030,253,"192.168.1.4",266210649415342,10121226268938
2031,253,"192.168.1.4",266210649426398,10121226271286
2029,253,"192.168.1.10",441110922060260,10121226273315
2030,253,"192.168.1.10",441110922073464,10121226275475
2031,253,"192.168.1.10",441110922086575,10121226319645
2032,254,"192.168.1.4",266210649554361,10121226322336
2032,254,"192.168.1.10",441110922194205,10121226324410
2033,254,"192.168.1.4",266210649570805,10121226374123
2034,254,"192.168.1.4",266210649581435,10121226376362
2033,254,"192.168.1.10",441110922215390,10121226378475
2035,254,"192.168.1.4",266210649592120,10121226380580
2034,254,"192.168.1.10",441110922228946,10121226382819
2036,254,"192.168.1.4",266210649602546,10121226424558
2035,254,"192.168.1.10",441110922242223,10121226427456
2037,254,"192.168.1.4",266210649613139,10121226429505
2038,254,"192.168.1.4",266210649623620,10121226479444
2036,254,"192.168.1.10",441110922255334,10121226481929
2039,254,"192.168.1.4",266210649634046,10121226484103
2037,254,"192.168.1.10",441110922269186,10121226488370
2038,254,"192.168.1.10",441110922283464,10121226490542
2039,254,"192.168.1.10",441110922296816,10121226529865
2040,255,"192.168.1.4",266210649762750,10121226532399
2040,255,"192.168.1.10",441110922401631,10121226534469
2041,255,"192.168.1.4",266210649778991,10121226583256
2042,255,"192.168.1.4",266210649789750,10121226585441
2041,255,"192.168.1.10",441110922422723,10121226587568
2043,255,"192.168.1.4",266210649800287,10121226589738
2042,255,"192.168.1.10",441110922436297,10121226636797
2044,255,"192.168.1.4",266210649810879,10121226639304
2043,255,"192.168.1.10",441110922449557,10121226641679
2045,255,"192.168.1.4",266210649821268,10121226643708
2044,255,"192.168.1.10",441110922462760,10121226645843
2046,255,"192.168.1.4",266210649831713,10121226687351
2047,255,"192.168.1.4",266210649842268,10121226689700
2045,255,"192.168.1.10",441110922476020,10121226691804
2046,255,"192.168.1.10",441110922489927,10121226741904
2047,255,"192.168.1.10",441110922503057,10121226744261
2048,256,"192.168.1.4",266210649970731,10121226746437
2048,256,"192.168.1.10",441110922609723,10121226748520
2049,256,"192.168.1.4",266210649986916,10121226750787
2050,256,"192.168.1.4",266210649997565,10121226791786
2049,256,"192.168.1.10",441110922631112,10121226794005
2051,256,"192.168.1.4",266210650008028,10121226798480
2050,256,"192.168.1.10",441110922644964,10121226845769
2052,256,"192.168.1.4",266210650018602,10121226848177
2051,256,"192.168.1.10",441110922658464,10121226850308
2053,256,"192.168.1.4",266210650029046,10121226852519
2054,256,"192.168.1.4",266210650039491,10121226899327
2052,256,"192.168.1.10",441110922671964,10121226901566
2055,256,"192.168.1.4",266210650050454,10121226903747
2053,256,"192.168.1.10",441110922685427,10121226906001
2054,256,"192.168.1.10",441110922698705,10121226908180
2055,256,"192.168.1.10",441110922712705,10121226953162
2056,257,"192.168.1.4",266210650179454,10121226955846
2056,257,"192.168.1.10",441110922818131,10121226958873
2057,257,"192.168.1.4",266210650195694,10121226961541
2058,257,"192.168.1.4",266210650206250,10121227001323
2057,257,"192.168.1.10",441110922839464,10121227003701
2059,257,"192.168.1.4",266210650216731,10121227005742
2058,257,"192.168.1.10",441110922853131,10121227056136
2060,257,"192.168.1.4",266210650227231,10121227058664
2059,257,"192.168.1.10",441110922866353,10121227060736
2061,257,"192.168.1.4",266210650237750,10121227062808
2060,257,"192.168.1.10",441110922879538,10121227065013
2062,257,"192.168.1.4",266210650248268,10121227107097
2063,257,"192.168.1.4",266210650258768,10121227109529
2061,257,"192.168.1.10",441110922892742,10121227114052
2062,257,"192.168.1.10",441110922905890,10121227161359
2063,257,"192.168.1.10",441110922920038,10121227163729
2064,258,"192.168.1.4",266210650388157,10121227166079
2064,258,"192.168.1.10",441110923026853,10121227168123
2065,258,"192.168.1.4",266210650404602,10121227170358
2066,258,"192.168.1.4",266210650415194,10121227211748
2065,258,"192.168.1.10",441110923048223,10121227214096
2067,258,"192.168.1.4",266210650425583,10121227216224
2066,258,"192.168.1.10",441110923061668,10121227266031
2068,258,"192.168.1.4",266210650436102,10121227268517
2067,258,"192.168.1.10",441110923074964,10121227270729
2069,258,"192.168.1.4",266210650446620,10121227272790
2068,258,"192.168.1.10",441110923088112,10121227274943
2070,258,"192.168.1.4",266210650456972,10121227316598
2071,258,"192.168.1.4",266210650467583,10121227318855
2069,258,"192.168.1.10",441110923101390,10121227320880
2070,258,"192.168.1.10",441110923114742,10121227370144
2071,258,"192.168.1.10",441110923128075,10121227372481
2072,259,"192.168.1.4",266210650595861,10121227374513
2073,259,"192.168.1.4",266210650612009,10121227376613
2072,259,"192.168.1.10",441110923236038,10121227422367
2074,259,"192.168.1.4",266210650622750,10121227424715
2073,259,"192.168.1.10",441110923257816,10121227426833
2075,259,"192.168.1.4",266210650633194,10121227429123
2074,259,"192.168.1.10",441110923271760,10121227475254
2076,259,"192.168.1.4",266210650643657,10121227478083
2075,259,"192.168.1.10",441110923285205,10121227480240
2077,259,"192.168.1.4",266210650654120,10121227482393
2078,259,"192.168.1.4",266210650664602,10121227529038
2076,259,"192.168.1.10",441110923298334,10121227531258
2079,259,"192.168.1.4",266210650675509,10121227533289
2077,259,"192.168.1.10",441110923311760,10121227535330
2078,259,"192.168.1.10",441110923324964,10121227537527
2079,259,"192.168.1.10",441110923338260,10121227578686
2080,260,"192.168.1.4",266210650804157,10121227581187
2080,260,"192.168.1.10",441110923443409,10121227583319
2081,260,"192.168.1.4",266210650820805,10121227632426
2082,260,"192.168.1.4",266210650831491,10121227634684
2081,260,"192.168.1.10",441110923464668,10121227636844
2083,260,"192.168.1.4",266210650841972,10121227639071
2082,260,"192.168.1.10",441110923478205,10121227685875
2084,260,"192.168.1.4",266210650852379,10121227688304
2083,260,"192.168.1.10",441110923492149,10121227690421
2085,260,"192.168.1.4",266210650862916,10121227692490
2086,260,"192.168.1.4",266210650873546,10121227694717
2084,260,"192.168.1.10",441110923505483,10121227736652
2087,260,"192.168.1.4",266210650884009,10121227738957
2085,260,"192.168.1.10",441110923518816,10121227740989
2086,260,"192.168.1.10",441110923532094,10121227791520
2087,260,"192.168.1.10",441110923545501,10121227794050
2088,261,"192.168.1.4",266210651012361,10121227796140
2088,261,"192.168.1.10",441110923651631,10121227798229
2089,261,"192.168.1.4",266210651028454,10121227800405
2090,261,"192.168.1.4",266210651039139,10121227841155
2089,261,"192.168.1.10",441110923672797,10121227843547
2091,261,"192.168.1.4",266210651049731,10121227845606
2090,261,"192.168.1.10",441110923686001,10121227894775
2092,261,"192.168.1.4",266210651060305,10121227897224
2091,261,"192.168.1.10",441110923699205,10121227899386
2093,261,"192.168.1.4",266210651070861,10121227901624
2092,261,"192.168.1.10",441110923712871,10121227951040
2094,261,"192.168.1.4",266210651081379,10121227953232
2095,261,"192.168.1.4",266210651091898,10121227955385
2093,261,"192.168.1.10",441110923726353,10121227957416
2094,261,"192.168.1.10",441110923739668,10121227959555
2095,261,"192.168.1.10",441110923752909,10121227998558
2096,262,"192.168.1.4",266210651220602,10121228004849
2096,262,"192.168.1.10",441110923859705,10121228007003
2097,262,"192.168.1.4",266210651237065,10121228053876
2098,262,"192.168.1.4",266210651247694,10121228056328
2097,262,"192.168.1.10",441110923881131,10121228058510
2099,262,"192.168.1.4",266210651258176,10121228060597
2098,262,"192.168.1.10",441110923894575,10121228062819
2100,262,"192.168.1.4",266210651268824,10121228104190
2099,262,"192.168.1.10",441110923907779,10121228106681
2101,262,"192.168.1.4",266210651279324,10121228108877
2100,262,"192.168.1.10",441110923921038,10121228159312
2102,262,"192.168.1.4",266210651289861,10121228161477
2103,262,"192.168.1.4",266210651300898,10121228163655
2101,262,"192.168.1.10",441110923935038,10121228165717
2102,262,"192.168.1.10",441110923948334,10121228167869
2103,262,"192.168.1.10",441110923961575,10121228210400
2104,263,"192.168.1.4",266210651429842,10121228212929
2104,263,"192.168.1.10",441110924068242,10121228215270
2105,263,"192.168.1.4",266210651446120,10121228217475
2106,263,"192.168.1.4",266210651456694,10121228261322
2105,263,"192.168.1.10",441110924089890,10121228263609
2107,263,"192.168.1.4",266210651467120,10121228265700
2106,263,"192.168.1.10",441110924103464,10121228316129
2108,263,"192.168.1.4",266210651477565,10121228318637
2107,263,"192.168.1.10",441110924116705,10121228320803
2109,263,"192.168.1.4",266210651487898,10121228322815
2108,263,"192.168.1.10",441110924129909,10121228324988
2110,263,"192.168.1.4",266210651498528,10121228368217
2111,263,"192.168.1.4",266210651508916,10121228370517
2109,263,"192.168.1.10",441110924143223,10121228372581
2110,263,"192.168.1.10",441110924157205,10121228375077
2111,263,"192.168.1.10",441110924170594,10121228422926
2112,264,"192.168.1.4",266210651637268,10121228425866
2112,264,"192.168.1.10",441110924277223,10121228428727
2113,264,"192.168.1.4",266210651653713,10121228433330
2114,264,"192.168.1.4",266210651664398,10121228471181
2113,264,"192.168.1.10",441110924299390,10121228473788
2115,264,"192.168.1.4",266210651675028,10121228475898
2114,264,"192.168.1.10",441110924313131,10121228524750
2116,264,"192.168.1.4",266210651685546,10121228527225
2115,264,"192.168.1.10",441110924326483,10121228529332
2117,264,"192.168.1.4",266210651695972,10121228531535
2118,264,"192.168.1.4",266210651706398,10121228578651
2116,264,"192.168.1.10",441110924339890,10121228580943
2119,264,"192.168.1.4",266210651716713,10121228582944
2118,264,"192.168.1.10",441110924366353,10121228584990
2119,264,"192.168.1.10",441110924380390,10121228587161
2120,265,"192.168.1.4",266210651845565,10121228628590
2120,265,"192.168.1.10",441110924484983,10121228631071
2121,265,"192.168.1.4",266210651861898,10121228633442
2122,265,"192.168.1.4",266210651872454,10121228682321
2121,265,"192.168.1.10",441110924506409,10121228684449
2123,265,"192.168.1.4",266210651882972,10121228686699
2122,265,"192.168.1.10",441110924519853,10121228688809
2124,265,"192.168.1.4",266210651893546,10121228735699
2123,265,"192.168.1.10",441110924533409,10121228740589
2125,265,"192.168.1.4",266210651904065,10121228742741
2124,265,"192.168.1.10",441110924546853,10121228744805
2126,265,"192.168.1.4",266210651914620,10121228747039
2127,265,"192.168.1.4",266210651925639,10121228786515
2125,265,"192.168.1.10",441110924560020,10121228788863
2126,265,"192.168.1.10",441110924573279,10121228790853
2127,265,"192.168.1.10",441110924586464,10121228840948
2128,266,"192.168.1.4",266210652054083,10121228843364
2128,266,"192.168.1.10",441110924692946,10121228845531
2129,266,"192.168.1.4",266210652070861,10121228847603
2130,266,"192.168.1.4",266210652081454,10121228849844
2129,266,"192.168.1.10",441110924714094,10121228890931
2131,266,"192.168.1.4",266210652091954,10121228893236
2130,266,"192.168.1.10",441110924727760,10121228895366
2132,266,"192.168.1.4",266210652102416,10121228944696
2131,266,"192.168.1.10",441110924741168,10121228946949
2133,266,"192.168.1.4",266210652112954,10121228949163
2132,266,"192.168.1.10",441110924754464,10121228951361
2134,266,"192.168.1.4",266210652123454,10121228998332
2135,266,"192.168.1.4",266210652133954,10121229000503
2133,266,"192.168.1.10",441110924767853,10121229002783
2134,266,"192.168.1.10",441110924781057,10121229004932
2135,266,"192.168.1.10",441110924794353,10121229007086
2136,267,"192.168.1.4",266210652262176,10121229048518
2136,267,"192.168.1.10",441110924901279,10121229053284
2137,267,"192.168.1.4",266210652278694,10121229055393
2138,267,"192.168.1.4",266210652289472,10121229102126
2137,267,"192.168.1.10",441110924923168,10121229104266
2139,267,"192.168.1.4",266210652300176,10121229106386
2138,267,"192.168.1.10",441110924937501,10121229108582
2140,267,"192.168.1.4",266210652310954,10121229154448
2139,267,"192.168.1.10",441110924951112,10121229157039
2141,267,"192.168.1.4",266210652321546,10121229159187
2142,267,"192.168.1.4",266210652332102,10121229161336
2140,267,"192.168.1.10",441110924964205,10121229208695
2143,267,"192.168.1.4",266210652342639,10121229210939
2141,267,"192.168.1.10",441110924977446,10121229213033
2142,267,"192.168.1.10",441110924990594,10121229215103
2143,267,"192.168.1.10",441110925003909,10121229217327
2144,268,"192.168.1.4",266210652471379,10121229258232
2144,268,"192.168.1.10",441110925109816,10121229260705
2145,268,"192.168.1.4",266210652487731,10121229262837
2146,268,"192.168.1.4",266210652498416,10121229312005
2145,268,"192.168.1.10",441110925131112,10121229314218
2147,268,"192.168.1.4",266210652508861,10121229316310
2146,268,"192.168.1.10",441110925144409,10121229318524
2148,268,"192.168.1.4",266210652519361,10121229365679
2147,268,"192.168.1.10",441110925158501,10121229368095
2149,268,"192.168.1.4",266210652529750,10121229372553
2148,268,"192.168.1.10",441110925171779,10121229374729
2150,268,"192.168.1.4",266210652540250,10121229376850
2151,268,"192.168.1.4",266210652551139,10121229420601
2149,268,"192.168.1.10",441110925185001,10121229422871
2150,268,"192.168.1.10",441110925198501,10121229424890
2151,268,"192.168.1.10",441110925211723,10121229427113
2152,269,"192.168.1.4",266210652678750,10121229468288
2152,269,"192.168.1.10",441110925318853,10121229470800
2153,269,"192.168.1.4",266210652695065,10121229472841
2154,269,"192.168.1.4",266210652705898,10121229521737
2153,269,"192.168.1.10",441110925340020,10121229523960
2155,269,"192.168.1.4",266210652716416,10121229526065
2154,269,"192.168.1.10",441110925353483,10121229528203
2156,269,"192.168.1.4",266210652726972,10121229574379
2155,269,"192.168.1.10",441110925367038,10121229576828
2157,269,"192.168.1.4",266210652737491,10121229578914
2158,269,"192.168.1.4",266210652748009,10121229581141
2156,269,"192.168.1.10",441110925380760,10121229628162
2159,269,"192.168.1.4",266210652758454,10121229630356
2157,269,"192.168.1.10",441110925394149,10121229632515
2158,269,"192.168.1.10",441110925407520,10121229634585
2159,269,"192.168.1.10",441110925420594,10121229637092
2160,270,"192.168.1.4",266210652887139,10121229678102
2160,270,"192.168.1.10",441110925526020,10121229682744
2161,270,"192.168.1.4",266210652903398,10121229684832
2162,270,"192.168.1.4",266210652914028,10121229731908
2161,270,"192.168.1.10",441110925547409,10121229734128
2163,270,"192.168.1.4",266210652924657,10121229736297
2162,270,"192.168.1.10",441110925560834,10121229738485
2164,270,"192.168.1.4",266210652935139,10121229784158
2163,270,"192.168.1.10",441110925575038,10121229786603
2165,270,"192.168.1.4",266210652945750,10121229789109
2166,270,"192.168.1.4",266210652956231,10121229791350
2164,270,"192.168.1.10",441110925588501,10121229837188
2167,270,"192.168.1.4",266210652966972,10121229839356
2165,270,"192.168.1.10",441110925602390,10121229841461
2166,270,"192.168.1.10",441110925615520,10121229843670
2167,270,"192.168.1.10",441110925628779,10121229893861
2168,271,"192.168.1.4",266210653095157,10121229898269
2168,271,"192.168.1.10",441110925734260,10121229900653
2169,271,"192.168.1.4",266210653111342,10121229902861
2170,271,"192.168.1.4",266210653122102,10121229905766
2169,271,"192.168.1.10",441110925755649,10121229940482
2171,271,"192.168.1.4",266210653132694,10121229942748
2170,271,"192.168.1.10",441110925769020,10121229944871
2172,271,"192.168.1.4",266210653143176,10121229994069
2171,271,"192.168.1.10",441110925782334,10121229996482
2173,271,"192.168.1.4",266210653153750,10121229998651
2172,271,"192.168.1.10",441110925795871,10121230003143
2174,271,"192.168.1.4",266210653164231,10121230048232
2175,271,"192.168.1.4",266210653175213,10121230050473
2174,271,"192.168.1.10",441110925823094,10121230052632
2175,271,"192.168.1.10",441110925836427,10121230054704
2176,272,"192.168.1.4",266210653303713,10121230056894
2176,272,"192.168.1.10",441110925942834,10121230098005
2177,272,"192.168.1.4",266210653320176,10121230100866
2178,272,"192.168.1.4",266210653330935,10121230102982
2177,272,"192.168.1.10",441110925963834,10121230152560
2179,272,"192.168.1.4",266210653341454,10121230154770
2178,272,"192.168.1.10",441110925977371,10121230156883
2180,272,"192.168.1.4",266210653351972,10121230158908
2179,272,"192.168.1.10",441110925990538,10121230161105
2181,272,"192.168.1.4",266210653362528,10121230202922
2180,272,"192.168.1.10",441110926003853,10121230205349
2182,272,"192.168.1.4",266210653373102,10121230207357
2183,272,"192.168.1.4",266210653383491,10121230256788
2181,272,"192.168.1.10",441110926017038,10121230258974
2182,272,"192.168.1.10",441110926030242,10121230261071
2183,272,"192.168.1.10",441110926044186,10121230263173
2184,273,"192.168.1.4",266210653512750,10121230310273
2184,273,"192.168.1.10",441110926150853,10121230312578
2185,273,"192.168.1.4",266210653529176,10121230314718
2186,273,"192.168.1.4",266210653540046,10121230320736
2185,273,"192.168.1.10",441110926172131,10121230322941
2187,273,"192.168.1.4",266210653550620,10121230360707
2186,273,"192.168.1.10",441110926185779,10121230363073
2188,273,"192.168.1.4",266210653561157,10121230365121
2187,273,"192.168.1.10",441110926199038,10121230415040
2189,273,"192.168.1.4",266210653571676,10121230417544
2188,273,"192.168.1.10",441110926213057,10121230419990
2190,273,"192.168.1.4",266210653582176,10121230422045
2191,273,"192.168.1.4",266210653592768,10121230424237
2189,273,"192.168.1.10",441110926226557,10121230465644
2190,273,"192.168.1.10",441110926239871,10121230467892
2191,273,"192.168.1.10",441110926253131,10121230469909
2192,274,"192.168.1.4",266210653720361,10121230519080
2192,274,"192.168.1.10",441110926360520,10121230521514
2193,274,"192.168.1.4",266210653736657,10121230523602
2194,274,"192.168.1.4",266210653747120,10121230525780
2193,274,"192.168.1.10",441110926381779,10121230571343
2195,274,"192.168.1.4",266210653757528,10121230573562
2194,274,"192.168.1.10",441110926395390,10121230575730
2196,274,"192.168.1.4",266210653768065,10121230578102
2195,274,"192.168.1.10",441110926408575,10121230623779
2197,274,"192.168.1.4",266210653778639,10121230626226
2198,274,"192.168.1.4",266210653789250,10121230628420
2196,274,"192.168.1.10",441110926421742,10121230630622
2199,274,"192.168.1.4",266210653800231,10121230678012
2197,274,"192.168.1.10",441110926435057,10121230680201
2198,274,"192.168.1.10",441110926448242,10121230682408
2199,274,"192.168.1.10",441110926461686,10121230684488
2200,275,"192.168.1.4",266210653928546,10121230686673
2200,275,"192.168.1.10",441110926567464,10121230727787
2201,275,"192.168.1.4",266210653944787,10121230730300
2202,275,"192.168.1.4",266210653955454,10121230732371
2201,275,"192.168.1.10",441110926589131,10121230781341
2203,275,"192.168.1.4",266210653966083,10121230783517
2202,275,"192.168.1.10",441110926602816,10121230785717
2204,275,"192.168.1.4",266210653976694,10121230787887
2203,275,"192.168.1.10",441110926616131,10121230833801
2205,275,"192.168.1.4",266210653987120,10121230836252
2204,275,"192.168.1.10",441110926629223,10121230838396
2206,275,"192.168.1.4",266210653997620,10121230840487
2207,275,"192.168.1.4",266210654008046,10121230890064
2205,275,"192.168.1.10",441110926642446,10121230892268
2206,275,"192.168.1.10",441110926655668,10121230894449
2207,275,"192.168.1.10",441110926668890,10121230896546
2208,276,"192.168.1.4",266210654136602,10121230898752
2208,276,"192.168.1.10",441110926776279,10121230938873
2209,276,"192.168.1.4",266210654153065,10121230941463
2210,276,"192.168.1.4",266210654163879,10121230943567
2209,276,"192.168.1.10",441110926797520,10121230947959
2211,276,"192.168.1.4",266210654174491,10121230990642
2210,276,"192.168.1.10",441110926811075,10121230992981
2212,276,"192.168.1.4",266210654185009,10121230995108
2211,276,"192.168.1.10",441110926824871,10121231043825
2213,276,"192.168.1.4",266210654195379,10121231046213
2214,276,"192.168.1.4",266210654205954,10121231048345
2212,276,"192.168.1.10",441110926838316,10121231050547
2215,276,"192.168.1.4",266210654216379,10121231097794
2213,276,"192.168.1.10",441110926852223,10121231100024
2214,276,"192.168.1.10",441110926865779,10121231102199
2215,276,"192.168.1.10",441110926879038,10121231104382
2216,277,"192.168.1.4",266210654344954,10121231106545
2216,277,"192.168.1.10",441110926984409,10121231147561
2217,277,"192.168.1.4",266210654361268,10121231150242
2218,277,"192.168.1.4",266210654371787,10121231152299
2217,277,"192.168.1.10",441110927005464,10121231200794
2219,277,"192.168.1.4",266210654382342,10121231203175
2218,277,"192.168.1.10",441110927019149,10121231205334
2220,277,"192.168.1.4",266210654392861,10121231207480
2219,277,"192.168.1.10",441110927032427,10121231253348
2221,277,"192.168.1.4",266210654403546,10121231255860
2222,277,"192.168.1.4",266210654414065,10121231257949
2220,277,"192.168.1.10",441110927046279,10121231260149
2223,277,"192.168.1.4",266210654425102,10121231306718
2221,277,"192.168.1.10",441110927059723,10121231308926
2222,277,"192.168.1.10",441110927072909,10121231311065
2223,277,"192.168.1.10",441110927086260,10121231313241
2224,278,"192.168.1.4",266210654554268,10121231363570
2224,278,"192.168.1.10",441110927192594,10121231367911
2225,278,"192.168.1.4",266210654570602,10121231370427
2226,278,"192.168.1.4",266210654581194,10121231372687
2225,278,"192.168.1.10",441110927213964,10121231375534
2227,278,"192.168.1.4",266210654591879,10121231409699
2226,278,"192.168.1.10",441110927227649,10121231411990
2228,278,"192.168.1.4",266210654602305,10121231413967
2227,278,"192.168.1.10",441110927240834,10121231463047
2229,278,"192.168.1.4",266210654612787,10121231465294
2228,278,"192.168.1.10",441110927254038,10121231467430
2230,278,"192.168.1.4",266210654623324,10121231469720
2231,278,"192.168.1.4",266210654633731,10121231517589
2229,278,"192.168.1.10",441110927268242,10121231519813
2230,278,"192.168.1.10",441110927281594,10121231521981
2231,278,"192.168.1.10",441110927294760,10121231524105
2232,279,"192.168.1.4",266210654761768,10121231526256
2232,279,"192.168.1.10",441110927401816,10121231567520
2233,279,"192.168.1.4",266210654778231,10121231570018
2234,279,"192.168.1.4",266210654788898,10121231572096
2233,279,"192.168.1.10",441110927423020,10121231620548
2235,279,"192.168.1.4",266210654799194,10121231624992
2234,279,"192.168.1.10",441110927436464,10121231627080
2236,279,"192.168.1.4",266210654809676,10121231629313
2235,279,"192.168.1.10",441110927450001,10121231673476
2237,279,"192.168.1.4",266210654820083,10121231675903
2238,279,"192.168.1.4",266210654830657,10121231678087
2236,279,"192.168.1.10",441110927463297,10121231680225
2239,279,"192.168.1.4",266210654841102,10121231727120
2237,279,"192.168.1.10",441110927476594,10121231729392
2238,279,"192.168.1.10",441110927490983,10121231731419
2239,279,"192.168.1.10",441110927504409,10121231733692
2240,280,"192.168.1.4",266210654969768,10121231735882
2240,280,"192.168.1.10",441110927608964,10121231777125
2241,280,"192.168.1.4",266210654986083,10121231779619
2242,280,"192.168.1.4",266210654996657,10121231781761
2241,280,"192.168.1.10",441110927630223,10121231830439
2243,280,"192.168.1.4",266210655007139,10121231832676
2242,280,"192.168.1.10",441110927643557,10121231834840
2244,280,"192.168.1.4",266210655017861,10121231837065
2243,280,"192.168.1.10",441110927656853,10121231883052
2245,280,"192.168.1.4",266210655028231,10121231885465
2244,280,"192.168.1.10",441110927670168,10121231887577
2246,280,"192.168.1.4",266210655038713,10121231889782
2247,280,"192.168.1.4",266210655049583,10121231936129
2246,280,"192.168.1.10",441110927696483,10121231940661
2247,280,"192.168.1.10",441110927710390,10121231942908
2248,281,"192.168.1.4",266210655178305,10121231945015
2248,281,"192.168.1.10",441110927817575,10121231988146
2249,281,"192.168.1.4",266210655194620,10121231990601
2250,281,"192.168.1.4",266210655205472,10121231992691
2249,281,"192.168.1.10",441110927838890,10121231994882
2251,281,"192.168.1.4",266210655215898,10121232041462
2250,281,"192.168.1.10",441110927852520,10121232043890
2252,281,"192.168.1.4",266210655226435,10121232045972
2251,281,"192.168.1.10",441110927865909,10121232048089
2253,281,"192.168.1.4",266210655236861,10121232093740
2254,281,"192.168.1.4",266210655247250,10121232096022
2252,281,"192.168.1.10",441110927879260,10121232098194
2255,281,"192.168.1.4",266210655257787,10121232100420
2253,281,"192.168.1.10",441110927892427,10121232147570
2254,281,"192.168.1.10",441110927905779,10121232149906
2255,281,"192.168.1.10",441110927919020,10121232152070
2256,282,"192.168.1.4",266210655386472,10121232154090
2257,282,"192.168.1.4",266210655402842,10121232156235
2256,282,"192.168.1.10",441110928029094,10121232197044
2258,282,"192.168.1.4",266210655413676,10121232199346
2257,282,"192.168.1.10",441110928051390,10121232201430
2259,282,"192.168.1.4",266210655424268,10121232250531
2258,282,"192.168.1.10",441110928065075,10121232252899
