Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
2791,348,"192.168.1.10",440718577464365,9728882589003
2792,349,"192.168.1.4",265818302803761,9728882591356
2793,349,"192.168.1.4",265818302821354,9728882593646
2792,349,"192.168.1.10",440718577574068,9728882639170
2794,349,"192.168.1.4",265818302835854,9728882641710
2793,349,"192.168.1.10",440718577595420,9728882643974
2795,349,"192.168.1.4",265818302849799,9728882646332
2794,349,"192.168.1.10",440718577609105,9728882692082
2796,349,"192.168.1.4",265818302863817,9728882698083
2795,349,"192.168.1.10",440718577622383,9728882703549
2797,349,"192.168.1.4",265818302877761,9728882708010
2796,349,"192.168.1.10",440718577635550,9728882746336
2798,349,"192.168.1.4",265818302891669,9728882748771
2797,349,"192.168.1.10",440718577649272,9728882751062
2798,349,"192.168.1.10",440718577662346,9728882753390
2799,349,"192.168.1.4",265818302905650,9728882797612
2799,349,"192.168.1.10",440718577675402,9728882799906
2800,350,"192.168.1.4",265818303012761,9728882802128
2801,350,"192.168.1.4",265818303030317,9728882804382
2800,350,"192.168.1.10",440718577780791,9728882850188
2802,350,"192.168.1.4",265818303044632,9728882852617
2801,350,"192.168.1.10",440718577801994,9728882854817
2802,350,"192.168.1.10",440718577815568,9728882857434
2803,350,"192.168.1.4",265818303058724,9728882902411
2803,350,"192.168.1.10",440718577828587,9728882904670
2804,350,"192.168.1.4",265818303072724,9728882906848
2804,350,"192.168.1.10",440718577841920,9728882909098
2805,350,"192.168.1.4",265818303086724,9728882955383
2805,350,"192.168.1.10",440718577855105,9728882957876
2806,350,"192.168.1.4",265818303100780,9728882960059
2806,350,"192.168.1.10",440718577868883,9728882962690
2807,350,"192.168.1.4",265818303114799,9728883007604
2807,350,"192.168.1.10",440718577882124,9728883009923
2808,351,"192.168.1.4",265818303220428,9728883012192
2809,351,"192.168.1.4",265818303238095,9728883014389
2808,351,"192.168.1.10",440718577989050,9728883060067
2810,351,"192.168.1.4",265818303252502,9728883064605
2809,351,"192.168.1.10",440718578010235,9728883066684
2810,351,"192.168.1.10",440718578023605,9728883069054
2811,351,"192.168.1.4",265818303266743,9728883112886
2811,351,"192.168.1.10",440718578036735,9728883115219
2812,351,"192.168.1.4",265818303280836,9728883117514
2812,351,"192.168.1.10",440718578049846,9728883119711
2813,351,"192.168.1.4",265818303294947,9728883165732
2813,351,"192.168.1.10",440718578062976,9728883167942
2814,351,"192.168.1.4",265818303308965,9728883169986
2814,351,"192.168.1.10",440718578075883,9728883172208
2815,351,"192.168.1.4",265818303322928,9728883221929
2815,351,"192.168.1.10",440718578089624,9728883225766
2816,352,"192.168.1.4",265818303428724,9728883229100
2817,352,"192.168.1.4",265818303446502,9728883233362
2816,352,"192.168.1.10",440718578197494,9728883270398
2818,352,"192.168.1.4",265818303461076,9728883272823
2817,352,"192.168.1.10",440718578218809,9728883275177
2818,352,"192.168.1.10",440718578231994,9728883277290
2819,352,"192.168.1.4",265818303475299,9728883322975
2819,352,"192.168.1.10",440718578244994,9728883325362
2820,352,"192.168.1.4",265818303489280,9728883327412
2820,352,"192.168.1.10",440718578258050,9728883329745
2821,352,"192.168.1.4",265818303503410,9728883376015
2821,352,"192.168.1.10",440718578271161,9728883380539
2822,352,"192.168.1.4",265818303517521,9728883382745
2822,352,"192.168.1.10",440718578284105,9728883385015
2823,352,"192.168.1.4",265818303531669,9728883428513
2823,352,"192.168.1.10",440718578297198,9728883431021
2824,353,"192.168.1.4",265818303637076,9728883433086
2825,353,"192.168.1.4",265818303654502,9728883435347
2824,353,"192.168.1.10",440718578405735,9728883481107
2826,353,"192.168.1.4",265818303668761,9728883483603
2825,353,"192.168.1.10",440718578427828,9728883485829
2827,353,"192.168.1.4",265818303682780,9728883488119
2826,353,"192.168.1.10",440718578441476,9728883533721
2828,353,"192.168.1.4",265818303696873,9728883536013
2827,353,"192.168.1.10",440718578454698,9728883538283
2828,353,"192.168.1.10",440718578467679,9728883540596
2829,353,"192.168.1.4",265818303710817,9728883586634
2829,353,"192.168.1.10",440718578480772,9728883589079
2830,353,"192.168.1.4",265818303724873,9728883591331
2830,353,"192.168.1.10",440718578493939,9728883593667
2831,353,"192.168.1.4",265818303738910,9728883638761
2831,353,"192.168.1.10",440718578507087,9728883641056
2832,354,"192.168.1.4",265818303845410,9728883643305
2833,354,"192.168.1.4",265818303863058,9728883645555
2832,354,"192.168.1.10",440718578614179,9728883691310
2834,354,"192.168.1.4",265818303877465,9728883695884
2833,354,"192.168.1.10",440718578636031,9728883698035
2835,354,"192.168.1.4",265818303891502,9728883700387
2834,354,"192.168.1.10",440718578649679,9728883749017
2836,354,"192.168.1.4",265818303905391,9728883752147
2835,354,"192.168.1.10",440718578662809,9728883754559
2836,354,"192.168.1.10",440718578675698,9728883756897
2837,354,"192.168.1.4",265818303919465,9728883796996
2837,354,"192.168.1.10",440718578688642,9728883799747
2838,354,"192.168.1.4",265818303933558,9728883801960
2838,354,"192.168.1.10",440718578701753,9728883804245
2839,354,"192.168.1.4",265818303947447,9728883849182
2839,354,"192.168.1.10",440718578714846,9728883851481
2840,355,"192.168.1.4",265818304055687,9728883853628
2840,355,"192.168.1.10",440718578822420,9728883855746
2841,355,"192.168.1.4",265818304073947,9728883901872
2841,355,"192.168.1.10",440718578843920,9728883904328
2842,355,"192.168.1.4",265818304088280,9728883906433
2842,355,"192.168.1.10",440718578857179,9728883908656
2843,355,"192.168.1.4",265818304102243,9728883954731
2843,355,"192.168.1.10",440718578870920,9728883957009
2844,355,"192.168.1.4",265818304116169,9728883959217
2844,355,"192.168.1.10",440718578884087,9728883961403
2845,355,"192.168.1.4",265818304130169,9728884012804
2845,355,"192.168.1.10",440718578897124,9728884015304
2846,355,"192.168.1.4",265818304144206,9728884019862
2846,355,"192.168.1.10",440718578910216,9728884022204
2847,355,"192.168.1.4",265818304158095,9728884061074
2847,355,"192.168.1.10",440718578923179,9728884063365
2848,356,"192.168.1.4",265818304261891,9728884065583
2849,356,"192.168.1.4",265818304279521,9728884067819
2848,356,"192.168.1.10",440718579030383,9728884112847
2850,356,"192.168.1.4",265818304294150,9728884115309
2849,356,"192.168.1.10",440718579051624,9728884117476
2851,356,"192.168.1.4",265818304308187,9728884119583
2850,356,"192.168.1.10",440718579065661,9728884165823
2852,356,"192.168.1.4",265818304322261,9728884168200
2851,356,"192.168.1.10",440718579078809,9728884170218
2852,356,"192.168.1.10",440718579092494,9728884172540
2853,356,"192.168.1.4",265818304336299,9728884218468
2853,356,"192.168.1.10",440718579105457,9728884221948
2854,356,"192.168.1.4",265818304350206,9728884225219
2854,356,"192.168.1.10",440718579118531,9728884227544
2855,356,"192.168.1.4",265818304364150,9728884272232
2855,356,"192.168.1.10",440718579131568,9728884274553
2856,357,"192.168.1.4",265818304470224,9728884276666
2857,357,"192.168.1.4",265818304487761,9728884278898
2856,357,"192.168.1.10",440718579239105,9728884323434
2858,357,"192.168.1.4",265818304502465,9728884325890
2857,357,"192.168.1.10",440718579260253,9728884330331
2858,357,"192.168.1.10",440718579273346,9728884332771
2859,357,"192.168.1.4",265818304516724,9728884376192
2859,357,"192.168.1.10",440718579286402,9728884378591
2860,357,"192.168.1.4",265818304530780,9728884380822
2860,357,"192.168.1.10",440718579299328,9728884383048
2861,357,"192.168.1.4",265818304544854,9728884429110
2861,357,"192.168.1.10",440718579313124,9728884431614
2862,357,"192.168.1.4",265818304558780,9728884433766
2862,357,"192.168.1.10",440718579326235,9728884436335
2863,357,"192.168.1.4",265818304572836,9728884481174
2863,357,"192.168.1.10",440718579339291,9728884483538
2864,358,"192.168.1.4",265818304678632,9728884485732
2865,358,"192.168.1.4",265818304696632,9728884488015
2864,358,"192.168.1.10",440718579447124,9728884533627
2866,358,"192.168.1.4",265818304711002,9728884535957
2865,358,"192.168.1.10",440718579468328,9728884538211
2866,358,"192.168.1.10",440718579481735,9728884540527
2867,358,"192.168.1.4",265818304725150,9728884586115
2867,358,"192.168.1.10",440718579494939,9728884588410
2868,358,"192.168.1.4",265818304739095,9728884590490
2868,358,"192.168.1.10",440718579508087,9728884592681
2869,358,"192.168.1.4",265818304753002,9728884639423
2869,358,"192.168.1.10",440718579521216,9728884641860
2870,358,"192.168.1.4",265818304766928,9728884643906
2870,358,"192.168.1.10",440718579534939,9728884648346
2871,358,"192.168.1.4",265818304780910,9728884691955
2871,358,"192.168.1.10",440718579547957,9728884694194
2872,359,"192.168.1.4",265818304886854,9728884696583
2873,359,"192.168.1.4",265818304904576,9728884698872
2872,359,"192.168.1.10",440718579656235,9728884750924
2874,359,"192.168.1.4",265818304918854,9728884754897
2873,359,"192.168.1.10",440718579677216,9728884759381
2875,359,"192.168.1.4",265818304932891,9728884762903
2874,359,"192.168.1.10",440718579690550,9728884797077
2876,359,"192.168.1.4",265818304946891,9728884799357
2875,359,"192.168.1.10",440718579704605,9728884801564
2876,359,"192.168.1.10",440718579717642,9728884803720
2877,359,"192.168.1.4",265818304961021,9728884850142
2877,359,"192.168.1.10",440718579730661,9728884852681
2878,359,"192.168.1.4",265818304974947,9728884854846
2878,359,"192.168.1.10",440718579743772,9728884857083
2879,359,"192.168.1.4",265818304988817,9728884902402
2880,360,"192.168.1.4",265818305095576,9728884904731
2881,360,"192.168.1.4",265818305113113,9728884906905
2880,360,"192.168.1.10",440718579863939,9728884909237
2882,360,"192.168.1.4",265818305127576,9728884955172
2881,360,"192.168.1.10",440718579885328,9728884957679
2882,360,"192.168.1.10",440718579898828,9728884959788
2883,360,"192.168.1.4",265818305141724,9728884964322
2883,360,"192.168.1.10",440718579911939,9728885007852
2884,360,"192.168.1.4",265818305155761,9728885010266
2884,360,"192.168.1.10",440718579924902,9728885012478
2885,360,"192.168.1.4",265818305169632,9728885014692
2885,360,"192.168.1.10",440718579938050,9728885060544
2886,360,"192.168.1.4",265818305183502,9728885063006
2886,360,"192.168.1.10",440718579951142,9728885065173
2887,360,"192.168.1.4",265818305197391,9728885067485
2887,360,"192.168.1.10",440718579964105,9728885112669
2888,361,"192.168.1.4",265818305303317,9728885115086
2889,361,"192.168.1.4",265818305320891,9728885117234
2888,361,"192.168.1.10",440718580074902,9728885119520
2890,361,"192.168.1.4",265818305335373,9728885165638
2889,361,"192.168.1.10",440718580096772,9728885168121
2891,361,"192.168.1.4",265818305349539,9728885170351
2890,361,"192.168.1.10",440718580110253,9728885172596
2892,361,"192.168.1.4",265818305363761,9728885217893
2891,361,"192.168.1.10",440718580123457,9728885220198
2893,361,"192.168.1.4",265818305377910,9728885222319
2892,361,"192.168.1.10",440718580136476,9728885224501
2894,361,"192.168.1.4",265818305391910,9728885275811
2893,361,"192.168.1.10",440718580149605,9728885279125
2894,361,"192.168.1.10",440718580162624,9728885282049
2895,361,"192.168.1.4",265818305405780,9728885288639
2895,361,"192.168.1.10",440718580175642,9728885323845
2896,362,"192.168.1.4",265818305511854,9728885326165
2897,362,"192.168.1.4",265818305529521,9728885328366
2896,362,"192.168.1.10",440718580280420,9728885330637
2898,362,"192.168.1.4",265818305544021,9728885376115
2897,362,"192.168.1.10",440718580302161,9728885378546
2899,362,"192.168.1.4",265818305558206,9728885380761
2898,362,"192.168.1.10",440718580315753,9728885383066
2900,362,"192.168.1.4",265818305572187,9728885428525
2899,362,"192.168.1.10",440718580328902,9728885430794
2900,362,"192.168.1.10",440718580342624,9728885433239
2901,362,"192.168.1.4",265818305586058,9728885435346
2901,362,"192.168.1.10",440718580355828,9728885481641
2902,362,"192.168.1.4",265818305600002,9728885484212
2902,362,"192.168.1.10",440718580368846,9728885486388
2903,362,"192.168.1.4",265818305614021,9728885488728
2903,362,"192.168.1.10",440718580381883,9728885533868
2904,363,"192.168.1.4",265818305720021,9728885536193
2905,363,"192.168.1.4",265818305737650,9728885538318
2904,363,"192.168.1.10",440718580488605,9728885540568
2906,363,"192.168.1.4",265818305752354,9728885586770
2905,363,"192.168.1.10",440718580509531,9728885589385
2906,363,"192.168.1.10",440718580522828,9728885591483
2907,363,"192.168.1.4",265818305766521,9728885593799
2907,363,"192.168.1.10",440718580536642,9728885639749
2908,363,"192.168.1.4",265818305780521,9728885642083
2908,363,"192.168.1.10",440718580549605,9728885644299
2909,363,"192.168.1.4",265818305794484,9728885646532
2909,363,"192.168.1.10",440718580562568,9728885692692
2910,363,"192.168.1.4",265818305808484,9728885695239
2910,363,"192.168.1.10",440718580575402,9728885697275
2911,363,"192.168.1.4",265818305822539,9728885699498
2911,363,"192.168.1.10",440718580588587,9728885744522
2912,364,"192.168.1.4",265818305928410,9728885746872
2913,364,"192.168.1.4",265818305946021,9728885749169
2912,364,"192.168.1.10",440718580698050,9728885752999
2914,364,"192.168.1.4",265818305960761,9728885797214
2913,364,"192.168.1.10",440718580719402,9728885799695
2915,364,"192.168.1.4",265818305975039,9728885801716
2914,364,"192.168.1.10",440718580732550,9728885803844
2916,364,"192.168.1.4",265818305989002,9728885849675
2915,364,"192.168.1.10",440718580745661,9728885852060
2916,364,"192.168.1.10",440718580759439,9728885854131
2917,364,"192.168.1.4",265818306003058,9728885856433
2917,364,"192.168.1.10",440718580772531,9728885902680
2918,364,"192.168.1.4",265818306017150,9728885905143
2918,364,"192.168.1.10",440718580785513,9728885907304
2919,364,"192.168.1.4",265818306031224,9728885909584
2919,364,"192.168.1.10",440718580798513,9728885959206
2920,365,"192.168.1.4",265818306137169,9728885961683
2921,365,"192.168.1.4",265818306154947,9728885963795
2920,365,"192.168.1.10",440718580905439,9728885966056
2922,365,"192.168.1.4",265818306169502,9728886007737
2921,365,"192.168.1.10",440718580926457,9728886010256
2922,365,"192.168.1.10",440718580939735,9728886012515
2923,365,"192.168.1.4",265818306183539,9728886014799
2923,365,"192.168.1.10",440718580952661,9728886060314
2924,365,"192.168.1.4",265818306197576,9728886062686
2924,365,"192.168.1.10",440718580965828,9728886064769
2925,365,"192.168.1.4",265818306211706,9728886066943
2925,365,"192.168.1.10",440718580979846,9728886113374
2926,365,"192.168.1.4",265818306225650,9728886115817
2926,365,"192.168.1.10",440718580993068,9728886118029
2927,365,"192.168.1.4",265818306239632,9728886120261
2927,365,"192.168.1.10",440718581006013,9728886165500
2928,366,"192.168.1.4",265818306344947,9728886167845
2929,366,"192.168.1.4",265818306362502,9728886170487
2928,366,"192.168.1.10",440718581113309,9728886172735
2930,366,"192.168.1.4",265818306377299,9728886218219
2929,366,"192.168.1.10",440718581134661,9728886220593
2930,366,"192.168.1.10",440718581147920,9728886222840
2931,366,"192.168.1.4",265818306391706,9728886225149
2931,366,"192.168.1.10",440718581160976,9728886271237
2932,366,"192.168.1.4",265818306405706,9728886273508
2932,366,"192.168.1.10",440718581174105,9728886275654
2933,366,"192.168.1.4",265818306419761,9728886277731
2933,366,"192.168.1.10",440718581187309,9728886324106
2934,366,"192.168.1.4",265818306433817,9728886326570
2934,366,"192.168.1.10",440718581200920,9728886328798
2935,366,"192.168.1.4",265818306447947,9728886331112
2936,367,"192.168.1.4",265818306553224,9728886376445
2937,367,"192.168.1.4",265818306570891,9728886378742
2936,367,"192.168.1.10",440718581322235,9728886381018
2938,367,"192.168.1.4",265818306585169,9728886383130
2937,367,"192.168.1.10",440718581343661,9728886429097
2939,367,"192.168.1.4",265818306599428,9728886431668
2938,367,"192.168.1.10",440718581357013,9728886433856
2939,367,"192.168.1.10",440718581370216,9728886436446
2940,367,"192.168.1.4",265818306613484,9728886481574
2940,367,"192.168.1.10",440718581383179,9728886483854
2941,367,"192.168.1.4",265818306627484,9728886486120
2941,367,"192.168.1.10",440718581396272,9728886488453
2942,367,"192.168.1.4",265818306641539,9728886534647
2942,367,"192.168.1.10",440718581409494,9728886537035
2943,367,"192.168.1.4",265818306655539,9728886539108
2943,367,"192.168.1.10",440718581423253,9728886541654
2944,368,"192.168.1.4",265818306761539,9728886586793
2945,368,"192.168.1.4",265818306779169,9728886591275
2944,368,"192.168.1.10",440718581530235,9728886593472
2946,368,"192.168.1.4",265818306793502,9728886595980
2945,368,"192.168.1.10",440718581551439,9728886639743
2946,368,"192.168.1.10",440718581564661,9728886642285
2947,368,"192.168.1.4",265818306807521,9728886644471
2947,368,"192.168.1.10",440718581577716,9728886646568
2948,368,"192.168.1.4",265818306821539,9728886692157
2948,368,"192.168.1.10",440718581590605,9728886694554
2949,368,"192.168.1.4",265818306835447,9728886696648
2949,368,"192.168.1.10",440718581603809,9728886698978
2950,368,"192.168.1.4",265818306849261,9728886745261
2950,368,"192.168.1.10",440718581617679,9728886747923
2951,368,"192.168.1.4",265818306863299,9728886750160
2951,368,"192.168.1.10",440718581630772,9728886752335
2952,369,"192.168.1.4",265818306969780,9728886797366
2953,369,"192.168.1.4",265818306987502,9728886799735
2952,369,"192.168.1.10",440718581739402,9728886801876
2954,369,"192.168.1.4",265818307002039,9728886804122
2953,369,"192.168.1.10",440718581760531,9728886855160
2955,369,"192.168.1.4",265818307016113,9728886859810
2954,369,"192.168.1.10",440718581773902,9728886863029
2956,369,"192.168.1.4",265818307030113,9728886866621
2955,369,"192.168.1.10",440718581787346,9728886902892
2956,369,"192.168.1.10",440718581800420,9728886907396
2957,369,"192.168.1.4",265818307044113,9728886909534
2957,369,"192.168.1.10",440718581813698,9728886911706
2958,369,"192.168.1.4",265818307058150,9728886956239
2958,369,"192.168.1.10",440718581826513,9728886958829
2959,369,"192.168.1.4",265818307072187,9728886961120
2959,369,"192.168.1.10",440718581839513,9728886963516
2960,370,"192.168.1.4",265818307178539,9728887008169
2961,370,"192.168.1.4",265818307196224,9728887010512
2960,370,"192.168.1.10",440718581946513,9728887012743
2961,370,"192.168.1.10",440718581967865,9728887014985
2962,370,"192.168.1.4",265818307210780,9728887060705
2962,370,"192.168.1.10",440718581980939,9728887063079
2963,370,"192.168.1.4",265818307224947,9728887065295
2963,370,"192.168.1.10",440718581994068,9728887067564
2964,370,"192.168.1.4",265818307238984,9728887113421
2964,370,"192.168.1.10",440718582007087,9728887115698
2965,370,"192.168.1.4",265818307252891,9728887117875
2965,370,"192.168.1.10",440718582020161,9728887120326
2966,370,"192.168.1.4",265818307267058,9728887166339
2966,370,"192.168.1.10",440718582033198,9728887168857
2967,370,"192.168.1.4",265818307281169,9728887170973
2967,370,"192.168.1.10",440718582046272,9728887173458
2968,371,"192.168.1.4",265818307386502,9728887218749
2969,371,"192.168.1.4",265818307404076,9728887221088
2968,371,"192.168.1.10",440718582155235,9728887225427
2970,371,"192.168.1.4",265818307418280,9728887227707
2969,371,"192.168.1.10",440718582176531,9728887271574
2971,371,"192.168.1.4",265818307432521,9728887274124
2970,371,"192.168.1.10",440718582190068,9728887276245
2972,371,"192.168.1.4",265818307446391,9728887278468
2971,371,"192.168.1.10",440718582203791,9728887324130
2972,371,"192.168.1.10",440718582216809,9728887326491
2973,371,"192.168.1.4",265818307460317,9728887328727
2973,371,"192.168.1.10",440718582229735,9728887330890
2974,371,"192.168.1.4",265818307474169,9728887382309
2974,371,"192.168.1.10",440718582242735,9728887384940
2975,371,"192.168.1.4",265818307488076,9728887387084
2975,371,"192.168.1.10",440718582256457,9728887389314
2976,372,"192.168.1.4",265818307594650,9728887429593
2977,372,"192.168.1.4",265818307612410,9728887431857
2976,372,"192.168.1.10",440718582363476,9728887433986
2978,372,"192.168.1.4",265818307626873,9728887436241
2977,372,"192.168.1.10",440718582384679,9728887482275
2978,372,"192.168.1.10",440718582397865,9728887485004
2979,372,"192.168.1.4",265818307641113,9728887487083
2979,372,"192.168.1.10",440718582410994,9728887489193
2980,372,"192.168.1.4",265818307655299,9728887535078
2980,372,"192.168.1.10",440718582424661,9728887537456
2981,372,"192.168.1.4",265818307669354,9728887541801
2981,372,"192.168.1.10",440718582437679,9728887544049
2982,372,"192.168.1.4",265818307683261,9728887588088
2982,372,"192.168.1.10",440718582450809,9728887590576
2983,372,"192.168.1.4",265818307697336,9728887592762
2983,372,"192.168.1.10",440718582463735,9728887594846
2984,373,"192.168.1.4",265818307803021,9728887640253
2985,373,"192.168.1.4",265818307820706,9728887642561
2984,373,"192.168.1.10",440718582571661,9728887644677
2986,373,"192.168.1.4",265818307835187,9728887646955
2985,373,"192.168.1.10",440718582592883,9728887692878
2987,373,"192.168.1.4",265818307849410,9728887695370
2986,373,"192.168.1.10",440718582606402,9728887697675
2987,373,"192.168.1.10",440718582619698,9728887699934
2988,373,"192.168.1.4",265818307863502,9728887746319
2988,373,"192.168.1.10",440718582632698,9728887748695
2989,373,"192.168.1.4",265818307877576,9728887750863
2989,373,"192.168.1.10",440718582646494,9728887753118
2990,373,"192.168.1.4",265818307891576,9728887799133
2990,373,"192.168.1.10",440718582659624,9728887801591
2991,373,"192.168.1.4",265818307905650,9728887804066
2991,373,"192.168.1.10",440718582672587,9728887806406
2992,374,"192.168.1.4",265818308012687,9728887851743
2993,374,"192.168.1.4",265818308030595,9728887856710
2992,374,"192.168.1.10",440718582780698,9728887864167
2993,374,"192.168.1.10",440718582801791,9728887868170
2994,374,"192.168.1.4",265818308044836,9728887905582
2994,374,"192.168.1.10",440718582814902,9728887908015
2995,374,"192.168.1.4",265818308058965,9728887910467
2995,374,"192.168.1.10",440718582827883,9728887912772
2996,374,"192.168.1.4",265818308073002,9728887957166
2996,374,"192.168.1.10",440718582841031,9728887959439
2997,374,"192.168.1.4",265818308087002,9728887961612
2997,374,"192.168.1.10",440718582853994,9728887963693
2998,374,"192.168.1.4",265818308100836,9728888014719
2998,374,"192.168.1.10",440718582867494,9728888017269
2999,374,"192.168.1.4",265818308114891,9728888019426
2999,374,"192.168.1.10",440718582880679,9728888021867
3000,375,"192.168.1.4",265818308220113,9728888063851
3001,375,"192.168.1.4",265818308237743,9728888066213
3000,375,"192.168.1.10",440718582988420,9728888068488
3002,375,"192.168.1.4",265818308252336,9728888070584
3001,375,"192.168.1.10",440718583009439,9728888116053
3002,375,"192.168.1.10",440718583022809,9728888118618
3003,375,"192.168.1.4",265818308266336,9728888120794
3003,375,"192.168.1.10",440718583035679,9728888123234
3004,375,"192.168.1.4",265818308280428,9728888168449
3004,375,"192.168.1.10",440718583048679,9728888170736
3005,375,"192.168.1.4",265818308294354,9728888173060
3005,375,"192.168.1.10",440718583061828,9728888177619
3006,375,"192.168.1.4",265818308308391,9728888221835
3006,375,"192.168.1.10",440718583074939,9728888224284
3007,375,"192.168.1.4",265818308322410,9728888226329
3008,376,"192.168.1.4",265818308427965,9728888228578
3009,376,"192.168.1.4",265818308445428,9728888273763
3008,376,"192.168.1.10",440718583196661,9728888276113
3010,376,"192.168.1.4",265818308459965,9728888278329
3009,376,"192.168.1.10",440718583218328,9728888280643
3011,376,"192.168.1.4",265818308474095,9728888326370
3010,376,"192.168.1.10",440718583231587,9728888328854
3011,376,"192.168.1.10",440718583244550,9728888331030
3012,376,"192.168.1.4",265818308488187,9728888333308
3012,376,"192.168.1.10",440718583257772,9728888390483
3013,376,"192.168.1.4",265818308502354,9728888398619
3013,376,"192.168.1.10",440718583270883,9728888400660
3014,376,"192.168.1.4",265818308516465,9728888404591
3014,376,"192.168.1.10",440718583283994,9728888406984
3015,376,"192.168.1.4",265818308530410,9728888409152
3015,376,"192.168.1.10",440718583297161,9728888429709
3016,377,"192.168.1.4",265818308636187,9728888432190
3017,377,"192.168.1.4",265818308654187,9728888484481
3016,377,"192.168.1.10",440718583404846,9728888487018
3018,377,"192.168.1.4",265818308668669,9728888489336
3017,377,"192.168.1.10",440718583425939,9728888493867
3018,377,"192.168.1.10",440718583439328,9728888537382
3019,377,"192.168.1.4",265818308682761,9728888539613
3019,377,"192.168.1.10",440718583452642,9728888541882
3020,377,"192.168.1.4",265818308696817,9728888544176
3020,377,"192.168.1.10",440718583465846,9728888590061
3021,377,"192.168.1.4",265818308710965,9728888592580
3021,377,"192.168.1.10",440718583479068,9728888594724
3022,377,"192.168.1.4",265818308725058,9728888596904
3022,377,"192.168.1.10",440718583491920,9728888644201
3023,377,"192.168.1.4",265818308739132,9728888646374
3023,377,"192.168.1.10",440718583505013,9728888648595
3024,378,"192.168.1.4",265818308844465,9728888650807
3025,378,"192.168.1.4",265818308861947,9728888653073
3024,378,"192.168.1.10",440718583613476,9728888695618
3026,378,"192.168.1.4",265818308876224,9728888698249
3025,378,"192.168.1.10",440718583635624,9728888700628
3027,378,"192.168.1.4",265818308890299,9728888702907
3026,378,"192.168.1.10",440718583649253,9728888748021
3028,378,"192.168.1.4",265818308904298,9728888750403
3027,378,"192.168.1.10",440718583662476,9728888752571
3029,378,"192.168.1.4",265818308918373,9728888754833
3028,378,"192.168.1.10",440718583675439,9728888800922
3029,378,"192.168.1.10",440718583688605,9728888803520
3030,378,"192.168.1.4",265818308932280,9728888805578
3030,378,"192.168.1.10",440718583701513,9728888809982
3031,378,"192.168.1.4",265818308946243,9728888854190
3031,378,"192.168.1.10",440718583714698,9728888856484
3032,379,"192.168.1.4",265818309052854,9728888858757
3033,379,"192.168.1.4",265818309070613,9728888861013
3032,379,"192.168.1.10",440718583822457,9728888917298
3034,379,"192.168.1.4",265818309084947,9728888919983
3033,379,"192.168.1.10",440718583843624,9728888922071
3035,379,"192.168.1.4",265818309099169,9728888924196
3034,379,"192.168.1.10",440718583857253,9728888926503
3036,379,"192.168.1.4",265818309113298,9728888957789
3035,379,"192.168.1.10",440718583870772,9728888960145
3036,379,"192.168.1.10",440718583883828,9728888962316
3037,379,"192.168.1.4",265818309127243,9728889012907
3037,379,"192.168.1.10",440718583896846,9728889015310
3038,379,"192.168.1.4",265818309141317,9728889017369
3038,379,"192.168.1.10",440718583909902,9728889019814
3039,379,"192.168.1.4",265818309155298,9728889022088
3039,379,"192.168.1.10",440718583922976,9728889062934
3040,380,"192.168.1.4",265818309261595,9728889065540
3041,380,"192.168.1.4",265818309279761,9728889067780
3040,380,"192.168.1.10",440718584032587,9728889117998
3042,380,"192.168.1.4",265818309294373,9728889120342
3041,380,"192.168.1.10",440718584054772,9728889122570
3043,380,"192.168.1.4",265818309308669,9728889127132
3042,380,"192.168.1.10",440718584068494,9728889129388
3044,380,"192.168.1.4",265818309322669,9728889169698
3043,380,"192.168.1.10",440718584081716,9728889172242
3045,380,"192.168.1.4",265818309336817,9728889174446
3044,380,"192.168.1.10",440718584095346,9728889176740
3046,380,"192.168.1.4",265818309350854,9728889222731
3045,380,"192.168.1.10",440718584108420,9728889225178
3046,380,"192.168.1.10",440718584121457,9728889227150
3047,380,"192.168.1.4",265818309364669,9728889229326
3047,380,"192.168.1.10",440718584134531,9728889274869
3048,381,"192.168.1.4",265818309469521,9728889277480
3049,381,"192.168.1.4",265818309487095,9728889279543
3048,381,"192.168.1.10",440718584238328,9728889281754
3050,381,"192.168.1.4",265818309501465,9728889327476
3049,381,"192.168.1.10",440718584259735,9728889329851
3051,381,"192.168.1.4",265818309515576,9728889332024
3050,381,"192.168.1.10",440718584273957,9728889334253
3052,381,"192.168.1.4",265818309529613,9728889380609
3051,381,"192.168.1.10",440718584286994,9728889384860
3053,381,"192.168.1.4",265818309543595,9728889389030
3052,381,"192.168.1.10",440718584300031,9728889394681
3053,381,"192.168.1.10",440718584313846,9728889435041
3054,381,"192.168.1.4",265818309557539,9728889437329
3054,381,"192.168.1.10",440718584326679,9728889441752
3055,381,"192.168.1.4",265818309571595,9728889443956
3055,381,"192.168.1.10",440718584339772,9728889485857
3056,382,"192.168.1.4",265818309677724,9728889488493
3057,382,"192.168.1.4",265818309695113,9728889490860
3056,382,"192.168.1.10",440718584446420,9728889493101
3058,382,"192.168.1.4",265818309709373,9728889538323
3057,382,"192.168.1.10",440718584467679,9728889540635
3059,382,"192.168.1.4",265818309723391,9728889542792
3058,382,"192.168.1.10",440718584480939,9728889545077
3059,382,"192.168.1.10",440718584494013,9728889590878
3060,382,"192.168.1.4",265818309737317,9728889593358
3060,382,"192.168.1.10",440718584507105,9728889595350
3061,382,"192.168.1.4",265818309751391,9728889597550
